,index,networkx_function,num_np_calls,np_calls,np_calls_w_args
5912,1929,/algorithms/flow/tests/test_mincost.py_test_deadend,0,[],[]
5913,1928,/algorithms/flow/tests/test_mincost.py_test_digon,0,[],[]
5914,1927,/algorithms/flow/tests/test_mincost.py_test_zero_capacity_edges,0,[],[]
5915,1926,/algorithms/flow/tests/test_mincost.py_test_digraph3,0,[],[]
5916,1925,/algorithms/flow/tests/test_mincost.py_test_digraph2,0,[],[]
5917,1924,/algorithms/flow/tests/test_mincost.py_test_digraph1,0,[],[]
5918,1923,/algorithms/flow/tests/test_mincost.py_test_max_flow_min_cost,0,[],[]
5919,1922,/algorithms/flow/tests/test_mincost.py_test_transshipment,0,[],[]
5920,1945,/algorithms/assortativity/mixing.py_attribute_mixing_matrix,0,[],[]
5921,1946,/algorithms/assortativity/mixing.py_degree_mixing_dict,0,[],[]
5922,1947,/algorithms/assortativity/mixing.py_degree_mixing_matrix,0,[],[]
5923,1948,/algorithms/assortativity/mixing.py_mixing_dict,0,[],[]
5924,1998,/algorithms/assortativity/tests/base_test.py_setup_class,0,[],[]
5925,1992,/algorithms/assortativity/tests/test_mixing.py_test_attribute_mixing_dict_multigraph,0,[],[]
5926,1991,/algorithms/assortativity/tests/test_mixing.py_test_attribute_mixing_dict_directed,0,[],[]
5927,1990,/algorithms/assortativity/tests/test_mixing.py_test_attribute_mixing_dict_undirected,0,[],[]
5928,1983,/algorithms/assortativity/tests/test_mixing.py_test_degree_mixing_dict_weighted,0,[],[]
5929,1982,/algorithms/assortativity/tests/test_mixing.py_test_degree_mixing_dict_multigraph,0,[],[]
5930,1981,/algorithms/assortativity/tests/test_mixing.py_test_degree_mixing_dict_directed,0,[],[]
5931,1980,/algorithms/assortativity/tests/test_mixing.py_test_degree_mixing_dict_undirected_normalized,0,[],[]
5932,1979,/algorithms/assortativity/tests/test_mixing.py_test_degree_mixing_dict_undirected,0,[],[]
5933,1971,/algorithms/assortativity/tests/test_correlation.py_test_attribute_assortativity_multigraph,0,[],[]
5934,1970,/algorithms/assortativity/tests/test_correlation.py_test_attribute_assortativity_directed,0,[],[]
5935,1969,/algorithms/assortativity/tests/test_correlation.py_test_attribute_assortativity_undirected,0,[],[]
5936,1957,/algorithms/assortativity/tests/test_neighbor_degree.py_test_error_invalid_source_target,0,[],[]
5937,1956,/algorithms/assortativity/tests/test_neighbor_degree.py_test_degree_barrat,0,[],[]
5938,1955,/algorithms/assortativity/tests/test_neighbor_degree.py_test_degree_k4_nodes,0,[],[]
5939,1954,/algorithms/assortativity/tests/test_neighbor_degree.py_test_degree_k4,0,[],[]
5940,1953,/algorithms/assortativity/tests/test_neighbor_degree.py_test_degree_p4_weighted,0,[],[]
5941,1952,/algorithms/assortativity/tests/test_neighbor_degree.py_test_degree_p4,0,[],[]
5942,1951,/algorithms/assortativity/neighbor_degree.py_average_neighbor_degree,0,[],[]
5943,1950,/algorithms/assortativity/pairs.py_node_degree_xy,0,[],[]
5944,1949,/algorithms/assortativity/pairs.py_node_attribute_xy,0,[],[]
5945,2050,/algorithms/traversal/tests/test_dfs.py_test_postorder_nodes,0,[],[]
5946,2052,/algorithms/traversal/tests/test_dfs.py_test_predecessor,0,[],[]
5947,2560,/algorithms/tests/test_dag.py_test_descendants,0,[],[]
5948,2116,/algorithms/traversal/tests/test_bfs.py_setup_class,0,[],[]
5949,2126,/algorithms/tests/test_euler.py_test_is_eulerian2,0,[],[]
5950,2125,/algorithms/tests/test_euler.py_test_is_eulerian,0,[],[]
5951,2124,/algorithms/tests/test_euler.py_test_empty_graph_raises,0,[],[]
5952,2123,/algorithms/traversal/tests/test_bfs.py_test_deprecations,0,[],[]
5953,2122,/algorithms/traversal/tests/test_bfs.py_test_limited_descendants_at_distance,0,[],[]
5954,2121,/algorithms/traversal/tests/test_bfs.py_test_limited_bfs_layers,0,[],[]
5955,2120,/algorithms/traversal/tests/test_bfs.py_test_limited_bfs_edges,0,[],[]
5956,2119,/algorithms/traversal/tests/test_bfs.py_test_limited_bfs_tree,0,[],[]
5957,2118,/algorithms/traversal/tests/test_bfs.py_test_limited_bfs_predecessor,0,[],[]
5958,2117,/algorithms/traversal/tests/test_bfs.py_test_limited_bfs_successor,0,[],[]
5959,2115,/algorithms/traversal/tests/test_bfs.py_test_bfs_labeled_edges_directed,0,[],[]
5960,2103,/algorithms/traversal/tests/test_bfs.py_setup_class,0,[],[]
5961,2114,/algorithms/traversal/tests/test_bfs.py_test_descendants_at_distance_missing_source,0,[],[]
5962,2113,/algorithms/traversal/tests/test_bfs.py_test_descendants_at_distance,0,[],[]
5963,2112,/algorithms/traversal/tests/test_bfs.py_test_bfs_layers_missing_source,0,[],[]
5964,2111,/algorithms/traversal/tests/test_bfs.py_test_bfs_layers,0,[],[]
5965,2110,/algorithms/traversal/tests/test_bfs.py_test_bfs_tree_isolates,0,[],[]
5966,2109,/algorithms/traversal/tests/test_bfs.py_test_bfs_edges_sorting,0,[],[]
5967,2108,/algorithms/traversal/tests/test_bfs.py_test_bfs_edges_reverse,0,[],[]
5968,2107,/algorithms/traversal/tests/test_bfs.py_test_bfs_edges,0,[],[]
5969,2106,/algorithms/traversal/tests/test_bfs.py_test_bfs_tree,0,[],[]
5970,2105,/algorithms/traversal/tests/test_bfs.py_test_predecessor,0,[],[]
5971,2127,/algorithms/tests/test_euler.py_test_eulerian_circuit_cycle,0,[],[]
5972,2128,/algorithms/tests/test_euler.py_test_eulerian_circuit_digraph,0,[],[]
5973,2129,/algorithms/tests/test_euler.py_test_multigraph,0,[],[]
5974,2130,/algorithms/tests/test_euler.py_test_multigraph_with_keys,0,[],[]
5975,2151,/algorithms/tests/test_euler.py_test_on_eulerian_multigraph,0,[],[]
5976,2150,/algorithms/tests/test_euler.py_test_on_eulerian,0,[],[]
5977,2149,/algorithms/tests/test_euler.py_test_on_empty_graph,0,[],[]
5978,2148,/algorithms/tests/test_euler.py_test_null_multigraph,0,[],[]
5979,2147,/algorithms/tests/test_euler.py_test_null_graph,0,[],[]
5980,2146,/algorithms/tests/test_euler.py_test_disconnected,0,[],[]
5981,2145,/algorithms/tests/test_euler.py_test_eulerian_with_keys,0,[],[]
5982,2144,/algorithms/tests/test_euler.py_test_eulerian_path_multigraph_undirected,0,[],[]
5983,2143,/algorithms/tests/test_euler.py_test_eulerian_path_undirected,0,[],[]
5984,2142,/algorithms/tests/test_euler.py_test_eulerian_path_eulerian_circuit,0,[],[]
5985,2141,/algorithms/tests/test_euler.py_test_eulerian_path_multigraph,0,[],[]
5986,2140,/algorithms/tests/test_euler.py_test_eulerian_path_straight_link,0,[],[]
5987,2139,/algorithms/tests/test_euler.py_test_eulerian_path,0,[],[]
5988,2138,/algorithms/tests/test_euler.py_testfind_path_start,0,[],[]
5989,2137,/algorithms/tests/test_euler.py_test_has_eulerian_path_unbalancedins_more_than_one,0,[],[]
5990,2136,/algorithms/tests/test_euler.py_test_has_eulerian_path_not_weakly_connected,0,[],[]
5991,2135,/algorithms/tests/test_euler.py_test_has_eulerian_path_directed_graph,0,[],[]
5992,2134,/algorithms/tests/test_euler.py_test_has_eulerian_path_non_cyclic,0,[],[]
5993,2133,/algorithms/tests/test_euler.py_test_has_eulerian_path_cyclic,0,[],[]
5994,2132,/algorithms/tests/test_euler.py_test_is_semieulerian,0,[],[]
5995,2131,/algorithms/tests/test_euler.py_test_not_eulerian,0,[],[]
5996,2104,/algorithms/traversal/tests/test_bfs.py_test_successor,0,[],[]
5997,2102,/algorithms/traversal/tests/test_edgedfs.py_test_multidigraph_ignore,0,[],[]
5998,2053,/algorithms/traversal/tests/test_dfs.py_test_dfs_tree,0,[],[]
5999,2065,/algorithms/traversal/tests/test_dfs.py_test_dls_tree,0,[],[]
6000,2075,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_orientation_invalid,0,[],[]
6001,2074,/algorithms/traversal/tests/test_edgebfs.py_test_digraph,0,[],[]
6002,2073,/algorithms/traversal/tests/test_edgebfs.py_test_graph,0,[],[]
6003,2072,/algorithms/traversal/tests/test_edgebfs.py_test_graph_single_source,0,[],[]
6004,2071,/algorithms/traversal/tests/test_edgebfs.py_test_empty,0,[],[]
6005,2070,/algorithms/traversal/tests/test_edgebfs.py_setup_class,0,[],[]
6006,2069,/algorithms/traversal/tests/test_dfs.py_test_dls_labeled_disconnected_edges,0,[],[]
6007,2068,/algorithms/traversal/tests/test_dfs.py_test_dls_labeled_edges_depth_2,0,[],[]
6008,2067,/algorithms/traversal/tests/test_dfs.py_test_dls_labeled_edges_depth_1,0,[],[]
6009,2066,/algorithms/traversal/tests/test_dfs.py_test_dls_edges,0,[],[]
6010,2064,/algorithms/traversal/tests/test_dfs.py_test_dls_predecessor,0,[],[]
6011,2101,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_ignore2,0,[],[]
6012,2063,/algorithms/traversal/tests/test_dfs.py_test_dls_successor,0,[],[]
6013,2062,/algorithms/traversal/tests/test_dfs.py_test_dls_postorder_nodes,0,[],[]
6014,2061,/algorithms/traversal/tests/test_dfs.py_test_dls_preorder_nodes,0,[],[]
6015,2060,/algorithms/traversal/tests/test_dfs.py_setup_class,0,[],[]
6016,2059,/algorithms/traversal/tests/test_dfs.py_test_dfs_tree_isolates,0,[],[]
6017,2058,/algorithms/traversal/tests/test_dfs.py_test_dfs_labeled_disconnected_edges,0,[],[]
6018,2057,/algorithms/traversal/tests/test_dfs.py_test_dfs_labeled_edges_sorting,0,[],[]
6019,2056,/algorithms/traversal/tests/test_dfs.py_test_dfs_labeled_edges,0,[],[]
6020,2055,/algorithms/traversal/tests/test_dfs.py_test_dfs_edges_sorting,0,[],[]
6021,2054,/algorithms/traversal/tests/test_dfs.py_test_dfs_edges,0,[],[]
6022,2076,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_orientation_none,0,[],[]
6023,2077,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_orientation_original,0,[],[]
6024,2078,/algorithms/traversal/tests/test_edgebfs.py_test_digraph2,0,[],[]
6025,2079,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_rev,0,[],[]
6026,2100,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_ignore,0,[],[]
6027,2099,/algorithms/traversal/tests/test_edgedfs.py_test_multidigraph_rev,0,[],[]
6028,2098,/algorithms/traversal/tests/test_edgedfs.py_test_multidigraph,0,[],[]
6029,2097,/algorithms/traversal/tests/test_edgedfs.py_test_multigraph,0,[],[]
6030,2096,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_rev2,0,[],[]
6031,2095,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_rev,0,[],[]
6032,2094,/algorithms/traversal/tests/test_edgedfs.py_test_digraph2,0,[],[]
6033,2093,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_orientation_original,0,[],[]
6034,2092,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_orientation_none,0,[],[]
6035,2091,/algorithms/traversal/tests/test_edgedfs.py_test_digraph_orientation_invalid,0,[],[]
6036,2090,/algorithms/traversal/tests/test_edgedfs.py_test_digraph,0,[],[]
6037,2089,/algorithms/traversal/tests/test_edgedfs.py_test_graph,0,[],[]
6038,2088,/algorithms/traversal/tests/test_edgedfs.py_test_empty,0,[],[]
6039,2087,/algorithms/traversal/tests/test_edgedfs.py_setup_class,0,[],[]
6040,2086,/algorithms/traversal/tests/test_edgebfs.py_test_multidigraph_ignore,0,[],[]
6041,2085,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_ignore2,0,[],[]
6042,2084,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_ignore,0,[],[]
6043,2083,/algorithms/traversal/tests/test_edgebfs.py_test_multidigraph_rev,0,[],[]
6044,2082,/algorithms/traversal/tests/test_edgebfs.py_test_multidigraph,0,[],[]
6045,2081,/algorithms/traversal/tests/test_edgebfs.py_test_multigraph,0,[],[]
6046,2080,/algorithms/traversal/tests/test_edgebfs.py_test_digraph_rev2,0,[],[]
6047,1921,/algorithms/flow/tests/test_mincost.py_test_no_flow_satisfying_demands,0,[],[]
6048,1920,/algorithms/flow/tests/test_mincost.py_test_sum_demands_not_zero,0,[],[]
6049,1919,/algorithms/flow/tests/test_mincost.py_test_negcycle_infcap,0,[],[]
6050,1781,/algorithms/flow/maxflow.py_minimum_cut,0,[],[]
6051,1791,/algorithms/flow/edmondskarp.py_augment,0,[],[]
6052,1790,/algorithms/flow/edmondskarp.py_edmonds_karp_core,0,[],[]
6053,1789,/algorithms/flow/boykovkolmogorov.py__is_closer,0,[],[]
6054,1788,/algorithms/flow/boykovkolmogorov.py__has_valid_root,0,[],[]
6055,1787,/algorithms/flow/boykovkolmogorov.py_adopt,0,[],[]
6056,1786,/algorithms/flow/boykovkolmogorov.py_augment,0,[],[]
6057,1785,/algorithms/flow/boykovkolmogorov.py_grow,0,[],[]
6058,1784,/algorithms/flow/boykovkolmogorov.py_boykov_kolmogorov_impl,0,[],[]
6059,1783,/algorithms/flow/boykovkolmogorov.py_boykov_kolmogorov,0,[],[]
6060,1782,/algorithms/flow/maxflow.py_minimum_cut_value,0,[],[]
6061,1780,/algorithms/flow/maxflow.py_maximum_flow_value,0,[],[]
6062,1768,/algorithms/tree/tests/test_branchings.py_test_arborescence_iterator_max,0,[],[]
6063,1779,/algorithms/flow/maxflow.py_maximum_flow,0,[],[]
6064,1778,/algorithms/flow/dinitz_alg.py_depth_first_search,0,[],[]
6065,1777,/algorithms/flow/dinitz_alg.py_breath_first_search,0,[],[]
6066,1776,/algorithms/flow/dinitz_alg.py_dinitz_impl,0,[],[]
6067,1775,/algorithms/flow/dinitz_alg.py_dinitz,0,[],[]
6068,1774,/algorithms/flow/shortestaugmentingpath.py_shortest_augmenting_path,0,[],[]
6069,1773,/algorithms/flow/shortestaugmentingpath.py_relabel,0,[],[]
6070,1772,/algorithms/flow/shortestaugmentingpath.py_augment,0,[],[]
6071,1771,/algorithms/flow/shortestaugmentingpath.py_shortest_augmenting_path_impl,0,[],[]
6072,1770,/algorithms/tree/tests/test_branchings.py_test_branchings_with_default_weights,0,[],[]
6073,1792,/algorithms/flow/edmondskarp.py_bidirectional_bfs,0,[],[]
6074,1793,/algorithms/flow/edmondskarp.py_edmonds_karp_impl,0,[],[]
6075,1794,/algorithms/flow/edmondskarp.py_edmonds_karp,0,[],[]
6076,1795,/algorithms/flow/utils.py___init__,0,[],[]
6077,1816,/algorithms/flow/networksimplex.py_find_cycle,0,[],[]
6078,1815,/algorithms/flow/networksimplex.py_trace_path,0,[],[]
6079,1814,/algorithms/flow/networksimplex.py_find_apex,0,[],[]
6080,1813,/algorithms/flow/networksimplex.py_initialize_spanning_tree,0,[],[]
6081,1812,/algorithms/flow/networksimplex.py___init__,0,[],[]
6082,1811,/algorithms/flow/mincost.py_max_flow_min_cost,0,[],[]
6083,1810,/algorithms/flow/mincost.py_cost_of_flow,0,[],[]
6084,1809,/algorithms/flow/mincost.py_min_cost_flow,0,[],[]
6085,1808,/algorithms/flow/mincost.py_min_cost_flow_cost,0,[],[]
6086,1807,/algorithms/flow/gomory_hu.py_gomory_hu_tree,0,[],[]
6087,1806,/algorithms/flow/utils.py_build_flow_dict,0,[],[]
6088,1805,/algorithms/flow/utils.py_detect_unboundedness,0,[],[]
6089,1804,/algorithms/flow/utils.py_build_residual_network,0,[],[]
6090,1803,/algorithms/flow/utils.py_clear_work,0,[],[]
6091,1802,/algorithms/flow/utils.py_is_reached,0,[],[]
6092,1801,/algorithms/flow/utils.py_add_work,0,[],[]
6093,1800,/algorithms/flow/utils.py___init__,0,[],[]
6094,1799,/algorithms/flow/utils.py___init__,0,[],[]
6095,1798,/algorithms/flow/utils.py__rewind,0,[],[]
6096,1797,/algorithms/flow/utils.py_move_to_next,0,[],[]
6097,1796,/algorithms/flow/utils.py_get,0,[],[]
6098,1769,/algorithms/tree/tests/test_branchings.py_test_arborescence_iterator_initial_partition,0,[],[]
6099,1767,/algorithms/tree/tests/test_branchings.py_test_arborescence_iterator_min,0,[],[]
6100,1918,/algorithms/flow/tests/test_mincost.py_test_simple_digraph,0,[],[]
6101,1728,/algorithms/tree/tests/test_coding.py_test_nontree,0,[],[]
6102,1740,/algorithms/tree/tests/test_branchings.py_test_optimal_branching2b,0,[],[]
6103,1739,/algorithms/tree/tests/test_branchings.py_test_optimal_branching2a,0,[],[]
6104,1738,/algorithms/tree/tests/test_branchings.py_test_optimal_branching1,0,[],[]
6105,1736,/algorithms/tree/tests/test_branchings.py_build_branching,0,[],[]
6106,1734,/algorithms/tree/tests/test_branchings.py_G1,0,[],[]
6107,1733,/algorithms/tree/tests/test_coding.py_test_sensible_relabeling,0,[],[]
6108,1732,/algorithms/tree/tests/test_coding.py_test_decoding,0,[],[]
6109,1731,/algorithms/tree/tests/test_coding.py_test_canonical_form,0,[],[]
6110,1730,/algorithms/tree/tests/test_coding.py_test_encoding,0,[],[]
6111,1729,/algorithms/tree/tests/test_coding.py_test_unknown_root,0,[],[]
6112,1727,/algorithms/tree/tests/test_coding.py_test_inverse,0,[],[]
6113,1766,/algorithms/tree/tests/test_branchings.py_test_partition_spanning_arborescence,0,[],[]
6114,1726,/algorithms/tree/tests/test_coding.py_test_decoding2,0,[],[]
6115,1725,/algorithms/tree/tests/test_coding.py_test_decoding,0,[],[]
6116,1724,/algorithms/tree/tests/test_coding.py_test_encoding,0,[],[]
6117,1723,/algorithms/tree/tests/test_coding.py_test_bad_integer_labels,0,[],[]
6118,1722,/algorithms/tree/tests/test_coding.py_test_trivial_graph,0,[],[]
6119,1721,/algorithms/tree/tests/test_coding.py_test_null_graph,0,[],[]
6120,1720,/algorithms/tree/tests/test_coding.py_test_nontree,0,[],[]
6121,1719,/algorithms/tree/tests/test_recognition.py_test_is_arborescense_empty_graph_raises,0,[],[]
6122,1718,/algorithms/tree/tests/test_recognition.py_test_notarborescence2,0,[],[]
6123,1717,/algorithms/tree/tests/test_recognition.py_test_notarborescence1,0,[],[]
6124,1741,/algorithms/tree/tests/test_branchings.py_test_optimal_arborescence2,0,[],[]
6125,1742,/algorithms/tree/tests/test_branchings.py_test_greedy_suboptimal_branching1a,0,[],[]
6126,1743,/algorithms/tree/tests/test_branchings.py_test_greedy_suboptimal_branching1b,0,[],[]
6127,1744,/algorithms/tree/tests/test_branchings.py_test_greedy_max1,0,[],[]
6128,1765,/algorithms/tree/tests/test_branchings.py_test_edge_attribute_discard,0,[],[]
6129,1764,/algorithms/tree/tests/test_branchings.py_test_MultiDiGraph_EdgeKey,0,[],[]
6130,1763,/algorithms/tree/tests/test_branchings.py_test_Edmond_kind,0,[],[]
6131,1762,/algorithms/tree/tests/test_branchings.py_test_edge_attribute_preservation_multigraph,0,[],[]
6132,1761,/algorithms/tree/tests/test_branchings.py_test_edge_attribute_preservation_normal_graph,0,[],[]
6133,1760,/algorithms/tree/tests/test_branchings.py_test_edmonds1_minbranch,0,[],[]
6134,1759,/algorithms/tree/tests/test_branchings.py_test_mixed_nodetypes,0,[],[]
6135,1758,/algorithms/tree/tests/test_branchings.py_test_mst,0,[],[]
6136,1757,/algorithms/tree/tests/test_branchings.py_test_edmonds3_minbranch2,0,[],[]
6137,1756,/algorithms/tree/tests/test_branchings.py_test_edmonds3_minbranch1,0,[],[]
6138,1755,/algorithms/tree/tests/test_branchings.py_test_edmonds2_minarbor,0,[],[]
6139,1754,/algorithms/tree/tests/test_branchings.py_test_edmonds2_maxarbor,0,[],[]
6140,1753,/algorithms/tree/tests/test_branchings.py_test_edmonds2_maxbranch,0,[],[]
6141,1752,/algorithms/tree/tests/test_branchings.py_test_edmonds1_minimal_branching,0,[],[]
6142,1751,/algorithms/tree/tests/test_branchings.py_test_edmonds1_maxarbor,0,[],[]
6143,1750,/algorithms/tree/tests/test_branchings.py_test_edmonds1_maxbranch,0,[],[]
6144,1749,/algorithms/tree/tests/test_branchings.py_test_greedy_min,0,[],[]
6145,1748,/algorithms/tree/tests/test_branchings.py_test_greedy_max3,0,[],[]
6146,1747,/algorithms/tree/tests/test_branchings.py_test_greedy_max2,0,[],[]
6147,1746,/algorithms/tree/tests/test_branchings.py_test_greedy_branching_for_unsortable_nodes,0,[],[]
