,function_name,np,function_np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
882,put,numpy.matrix.put,matrix.put,https://numpy.org/doc/stable/reference/generated/numpy.matrix.put.html,,,,False
883,put,numpy.ndarray.put,ndarray.put,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.put.html,,,,False
884,put,numpy.put,put,https://numpy.org/doc/stable/reference/generated/numpy.put.html,,,,False
885,repeat,numpy.matrix.repeat,matrix.repeat,https://numpy.org/doc/stable/reference/generated/numpy.matrix.repeat.html,,,,False
886,repeat,numpy.ndarray.repeat,ndarray.repeat,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.repeat.html,,,,False
887,repeat,numpy.repeat,repeat,https://numpy.org/doc/stable/reference/generated/numpy.repeat.html,,,,False
888,searchsorted,numpy.matrix.searchsorted,matrix.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.matrix.searchsorted.html,,,,False
889,searchsorted,numpy.ndarray.searchsorted,ndarray.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.searchsorted.html,,,,False
890,searchsorted,numpy.searchsorted,searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.searchsorted.html,,,,False
891,setfield,numpy.matrix.setfield,matrix.setfield,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setfield.html,,,,False
892,setfield,numpy.ndarray.setfield,ndarray.setfield,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setfield.html,,,,False
893,setflags,numpy.matrix.setflags,matrix.setflags,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setflags.html,,,,False
894,setflags,numpy.ndarray.setflags,ndarray.setflags,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setflags.html,,,,False
895,take,numpy.matrix.take,matrix.take,https://numpy.org/doc/stable/reference/generated/numpy.matrix.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
896,take,numpy.ndarray.take,ndarray.take,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
897,take,numpy.take,take,https://numpy.org/doc/stable/reference/generated/numpy.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
898,tostring,numpy.matrix.tostring,matrix.tostring,https://numpy.org/doc/stable/reference/generated/numpy.matrix.tostring.html,,,,False
899,tostring,numpy.ndarray.tostring,ndarray.tostring,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.tostring.html,,,,False
900,view,numpy.matrix.view,matrix.view,https://numpy.org/doc/stable/reference/generated/numpy.matrix.view.html,,,,False
901,view,numpy.ndarray.view,ndarray.view,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.view.html,,,,False
902,maximum,numpy.maximum,maximum,https://numpy.org/doc/stable/reference/generated/numpy.maximum.html,,,,False
903,maximum_sctype,numpy.maximum_sctype,maximum_sctype,https://numpy.org/doc/stable/reference/generated/numpy.maximum_sctype.html,,,,False
904,may_share_memory,numpy.may_share_memory,may_share_memory,https://numpy.org/doc/stable/reference/generated/numpy.may_share_memory.html,,,,False
905,memmap,numpy.memmap,memmap,https://numpy.org/doc/stable/reference/generated/numpy.memmap.html,,,,False
906,meshgrid,numpy.meshgrid,meshgrid,https://numpy.org/doc/stable/reference/generated/numpy.meshgrid.html,arkouda.array_api._creation_functions.meshgrid,array_api._creation_functions.meshgrid,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.meshgrid,True
907,mgrid,numpy.mgrid,mgrid,https://numpy.org/doc/stable/reference/generated/numpy.mgrid.html,,,,False
908,min_scalar_type,numpy.min_scalar_type,min_scalar_type,https://numpy.org/doc/stable/reference/generated/numpy.min_scalar_type.html,,,,False
909,minimum,numpy.minimum,minimum,https://numpy.org/doc/stable/reference/generated/numpy.minimum.html,,,,False
910,mintypecode,numpy.mintypecode,mintypecode,https://numpy.org/doc/stable/reference/generated/numpy.mintypecode.html,,,,False
911,modf,numpy.modf,modf,https://numpy.org/doc/stable/reference/generated/numpy.modf.html,,,,False
912,moveaxis,numpy.moveaxis,moveaxis,https://numpy.org/doc/stable/reference/generated/numpy.moveaxis.html,,,,False
913,nan,numpy.nan,nan,https://numpy.org/doc/stable/reference/generated/numpy.nan.html,,,,False
914,nan_to_num,numpy.nan_to_num,nan_to_num,https://numpy.org/doc/stable/reference/generated/numpy.nan_to_num.html,,,,False
915,nanargmax,numpy.nanargmax,nanargmax,https://numpy.org/doc/stable/reference/generated/numpy.nanargmax.html,,,,False
916,nanargmin,numpy.nanargmin,nanargmin,https://numpy.org/doc/stable/reference/generated/numpy.nanargmin.html,,,,False
917,nancumprod,numpy.nancumprod,nancumprod,https://numpy.org/doc/stable/reference/generated/numpy.nancumprod.html,,,,False
918,nancumsum,numpy.nancumsum,nancumsum,https://numpy.org/doc/stable/reference/generated/numpy.nancumsum.html,,,,False
919,nanmax,numpy.nanmax,nanmax,https://numpy.org/doc/stable/reference/generated/numpy.nanmax.html,,,,False
920,nanmean,numpy.nanmean,nanmean,https://numpy.org/doc/stable/reference/generated/numpy.nanmean.html,,,,False
921,nanmedian,numpy.nanmedian,nanmedian,https://numpy.org/doc/stable/reference/generated/numpy.nanmedian.html,,,,False
922,nanmin,numpy.nanmin,nanmin,https://numpy.org/doc/stable/reference/generated/numpy.nanmin.html,,,,False
923,nanpercentile,numpy.nanpercentile,nanpercentile,https://numpy.org/doc/stable/reference/generated/numpy.nanpercentile.html,,,,False
924,nanprod,numpy.nanprod,nanprod,https://numpy.org/doc/stable/reference/generated/numpy.nanprod.html,,,,False
925,nanquantile,numpy.nanquantile,nanquantile,https://numpy.org/doc/stable/reference/generated/numpy.nanquantile.html,,,,False
926,nanstd,numpy.nanstd,nanstd,https://numpy.org/doc/stable/reference/generated/numpy.nanstd.html,,,,False
927,nansum,numpy.nansum,nansum,https://numpy.org/doc/stable/reference/generated/numpy.nansum.html,,,,False
928,nanvar,numpy.nanvar,nanvar,https://numpy.org/doc/stable/reference/generated/numpy.nanvar.html,,,,False
929,ndarray,numpy.ndarray,ndarray,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.html,,,,False
930,__abs__,numpy.ndarray.__abs__,ndarray.__abs__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__abs__.html,,,,False
931,__add__,numpy.ndarray.__add__,ndarray.__add__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__add__.html,,,,False
932,__and__,numpy.ndarray.__and__,ndarray.__and__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__and__.html,,,,False
933,__array__,numpy.ndarray.__array__,ndarray.__array__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__array__.html,,,,False
934,__bool__,numpy.ndarray.__bool__,ndarray.__bool__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__bool__.html,,,,False
935,__class_getitem__,numpy.ndarray.__class_getitem__,ndarray.__class_getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__class_getitem__.html,,,,False
936,__complex__,numpy.ndarray.__complex__,ndarray.__complex__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__complex__.html,,,,False
937,__contains__,numpy.ndarray.__contains__,ndarray.__contains__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__contains__.html,,,,False
938,__copy__,numpy.ndarray.__copy__,ndarray.__copy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__copy__.html,,,,False
939,__deepcopy__,numpy.ndarray.__deepcopy__,ndarray.__deepcopy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__deepcopy__.html,,,,False
940,__divmod__,numpy.ndarray.__divmod__,ndarray.__divmod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__divmod__.html,,,,False
941,__eq__,numpy.ndarray.__eq__,ndarray.__eq__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__eq__.html,,,,False
942,__float__,numpy.ndarray.__float__,ndarray.__float__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__float__.html,,,,False
943,__floordiv__,numpy.ndarray.__floordiv__,ndarray.__floordiv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__floordiv__.html,,,,False
944,__ge__,numpy.ndarray.__ge__,ndarray.__ge__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ge__.html,,,,False
945,__getitem__,numpy.ndarray.__getitem__,ndarray.__getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__getitem__.html,,,,False
946,__gt__,numpy.ndarray.__gt__,ndarray.__gt__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__gt__.html,,,,False
947,__iadd__,numpy.ndarray.__iadd__,ndarray.__iadd__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__iadd__.html,,,,False
948,__iand__,numpy.ndarray.__iand__,ndarray.__iand__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__iand__.html,,,,False
949,__ifloordiv__,numpy.ndarray.__ifloordiv__,ndarray.__ifloordiv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ifloordiv__.html,,,,False
950,__ilshift__,numpy.ndarray.__ilshift__,ndarray.__ilshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ilshift__.html,,,,False
951,__imod__,numpy.ndarray.__imod__,ndarray.__imod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__imod__.html,,,,False
952,__imul__,numpy.ndarray.__imul__,ndarray.__imul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__imul__.html,,,,False
953,__int__,numpy.ndarray.__int__,ndarray.__int__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__int__.html,,,,False
954,__invert__,numpy.ndarray.__invert__,ndarray.__invert__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__invert__.html,,,,False
955,__ior__,numpy.ndarray.__ior__,ndarray.__ior__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ior__.html,,,,False
956,__ipow__,numpy.ndarray.__ipow__,ndarray.__ipow__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ipow__.html,,,,False
957,__irshift__,numpy.ndarray.__irshift__,ndarray.__irshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__irshift__.html,,,,False
958,__isub__,numpy.ndarray.__isub__,ndarray.__isub__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__isub__.html,,,,False
959,__itruediv__,numpy.ndarray.__itruediv__,ndarray.__itruediv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__itruediv__.html,,,,False
960,__ixor__,numpy.ndarray.__ixor__,ndarray.__ixor__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ixor__.html,,,,False
961,__le__,numpy.ndarray.__le__,ndarray.__le__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__le__.html,,,,False
962,__len__,numpy.ndarray.__len__,ndarray.__len__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__len__.html,,,,False
963,__lshift__,numpy.ndarray.__lshift__,ndarray.__lshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__lshift__.html,,,,False
964,__lt__,numpy.ndarray.__lt__,ndarray.__lt__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__lt__.html,,,,False
965,__matmul__,numpy.ndarray.__matmul__,ndarray.__matmul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__matmul__.html,,,,False
966,__mod__,numpy.ndarray.__mod__,ndarray.__mod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__mod__.html,,,,False
967,__mul__,numpy.ndarray.__mul__,ndarray.__mul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__mul__.html,,,,False
968,__ne__,numpy.ndarray.__ne__,ndarray.__ne__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ne__.html,,,,False
969,__neg__,numpy.ndarray.__neg__,ndarray.__neg__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__neg__.html,,,,False
970,__new__,numpy.ndarray.__new__,ndarray.__new__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__new__.html,,,,False
971,__or__,numpy.ndarray.__or__,ndarray.__or__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__or__.html,,,,False
972,__pos__,numpy.ndarray.__pos__,ndarray.__pos__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__pos__.html,,,,False
973,__pow__,numpy.ndarray.__pow__,ndarray.__pow__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__pow__.html,,,,False
974,__reduce__,numpy.ndarray.__reduce__,ndarray.__reduce__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__reduce__.html,,,,False
975,__repr__,numpy.ndarray.__repr__,ndarray.__repr__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__repr__.html,,,,False
976,__rshift__,numpy.ndarray.__rshift__,ndarray.__rshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__rshift__.html,,,,False
977,__setitem__,numpy.ndarray.__setitem__,ndarray.__setitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__setitem__.html,,,,False
978,__setstate__,numpy.ndarray.__setstate__,ndarray.__setstate__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__setstate__.html,,,,False
979,__str__,numpy.ndarray.__str__,ndarray.__str__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__str__.html,,,,False
980,__sub__,numpy.ndarray.__sub__,ndarray.__sub__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__sub__.html,,,,False
981,__truediv__,numpy.ndarray.__truediv__,ndarray.__truediv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__truediv__.html,,,,False
982,__xor__,numpy.ndarray.__xor__,ndarray.__xor__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__xor__.html,,,,False
983,ndindex,numpy.ndindex,ndindex,https://numpy.org/doc/stable/reference/generated/numpy.ndindex.html,,,,False
984,nditer,numpy.nditer,nditer,https://numpy.org/doc/stable/reference/generated/numpy.nditer.html,,,,False
985,negative,numpy.negative,negative,https://numpy.org/doc/stable/reference/generated/numpy.negative.html,arkouda.array_api._elementwise_functions.negative,array_api._elementwise_functions.negative,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.negative,True
986,nested_iters,numpy.nested_iters,nested_iters,https://numpy.org/doc/stable/reference/generated/numpy.nested_iters.html,,,,False
987,newaxis,numpy.newaxis,newaxis,https://numpy.org/doc/stable/reference/generated/numpy.newaxis.html,,,,False
988,nextafter,numpy.nextafter,nextafter,https://numpy.org/doc/stable/reference/generated/numpy.nextafter.html,,,,False
989,number,numpy.number,number,https://numpy.org/doc/stable/reference/generated/numpy.number.html,,,,False
990,obj2sctype,numpy.obj2sctype,obj2sctype,https://numpy.org/doc/stable/reference/generated/numpy.obj2sctype.html,,,,False
991,ogrid,numpy.ogrid,ogrid,https://numpy.org/doc/stable/reference/generated/numpy.ogrid.html,,,,False
992,packbits,numpy.packbits,packbits,https://numpy.org/doc/stable/reference/generated/numpy.packbits.html,,,,False
993,pad,numpy.pad,pad,https://numpy.org/doc/stable/reference/generated/numpy.pad.html,,,,False
994,percentile,numpy.percentile,percentile,https://numpy.org/doc/stable/reference/generated/numpy.percentile.html,,,,False
995,pi,numpy.pi,pi,https://numpy.org/doc/stable/reference/generated/numpy.pi.html,,,,False
996,piecewise,numpy.piecewise,piecewise,https://numpy.org/doc/stable/reference/generated/numpy.piecewise.html,,,,False
997,place,numpy.place,place,https://numpy.org/doc/stable/reference/generated/numpy.place.html,,,,False
998,poly,numpy.poly,poly,https://numpy.org/doc/stable/reference/generated/numpy.poly.html,,,,False
999,poly1d,numpy.poly1d,poly1d,https://numpy.org/doc/stable/reference/generated/numpy.poly1d.html,,,,False
1000,polyadd,numpy.polyadd,polyadd,https://numpy.org/doc/stable/reference/generated/numpy.polyadd.html,,,,False
1001,polyadd,numpy.polynomial.polynomial.polyadd,polynomial.polynomial.polyadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polyadd.html,,,,False
1002,polyder,numpy.polyder,polyder,https://numpy.org/doc/stable/reference/generated/numpy.polyder.html,,,,False
1003,polyder,numpy.polynomial.polynomial.polyder,polynomial.polynomial.polyder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polyder.html,,,,False
1004,polydiv,numpy.polydiv,polydiv,https://numpy.org/doc/stable/reference/generated/numpy.polydiv.html,,,,False
1005,polydiv,numpy.polynomial.polynomial.polydiv,polynomial.polynomial.polydiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polydiv.html,,,,False
