scipy_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/cluster/hierarchy.py___gt__,1.0,0,0,[],[]
/cluster/hierarchy.py___init__,1.0,0,0,[],[]
/cluster/hierarchy.py___lt__,1.0,0,0,[],[]
/cluster/hierarchy.py__append_contraction_marks,1.0,0,0,[],[]
/cluster/hierarchy.py__append_contraction_marks_sub,1.0,0,0,[],[]
/cluster/hierarchy.py__append_nonsingleton_leaf_node,1.0,2,2,['asarray' 'int64'],['array_api._creation_functions.asarray' 'dtypes.int64']
/cluster/hierarchy.py__append_singleton_leaf_node,1.0,0,0,[],[]
/cluster/hierarchy.py__check_hierarchy_not_all_clusters_used,1.0,0,0,[],[]
/cluster/hierarchy.py__check_hierarchy_uses_cluster_before_formed,1.0,0,0,[],[]
/cluster/hierarchy.py__check_hierarchy_uses_cluster_more_than_once,1.0,0,0,[],[]
/cluster/hierarchy.py__dendrogram_calculate_info,0.0,1,0,['inf'],[]
/cluster/hierarchy.py__get_leaves_color_list,1.0,0,0,[],[]
/cluster/hierarchy.py__get_tick_rotation,1.0,0,0,[],[]
/cluster/hierarchy.py__get_tick_text_size,1.0,0,0,[],[]
/cluster/hierarchy.py__order_cluster_tree,1.0,0,0,[],[]
/cluster/hierarchy.py__plot_dendrogram,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/cluster/hierarchy.py__remove_dups,1.0,0,0,[],[]
/cluster/hierarchy.py__warning,1.0,0,0,[],[]
/cluster/hierarchy.py_average,1.0,0,0,[],[]
/cluster/hierarchy.py_centroid,1.0,0,0,[],[]
/cluster/hierarchy.py_complete,1.0,0,0,[],[]
/cluster/hierarchy.py_cophenet,1.0,4,4,['zeros' 'float64' 'asarray' 'zeros'],"['array_api._creation_functions.zeros' 'dtypes.float64'
 'array_api._creation_functions.asarray' 'pdarraycreation.zeros']"
/cluster/hierarchy.py_correspond,1.0,0,0,[],[]
/cluster/hierarchy.py_cut_tree,1.0,1,1,['nonzero'],['array_api._searching_functions.nonzero']
/cluster/hierarchy.py_fcluster,1.0,4,4,['zeros' 'asarray' 'zeros' 'float64'],"['array_api._creation_functions.zeros'
 'array_api._creation_functions.asarray' 'pdarraycreation.zeros'
 'dtypes.float64']"
/cluster/hierarchy.py_fclusterdata,1.0,0,0,[],[]
/cluster/hierarchy.py_from_mlab_linkage,0.83,6,5,['zeros' 'asarray' 'float64' 'array' 'hstack' 'zeros'],"['pdarraycreation.zeros' 'array_api._creation_functions.asarray'
 'dtypes.float64' 'pdarraycreation.array'
 'array_api._creation_functions.zeros']"
/cluster/hierarchy.py_get_count,1.0,0,0,[],[]
/cluster/hierarchy.py_get_id,1.0,0,0,[],[]
/cluster/hierarchy.py_get_left,1.0,0,0,[],[]
/cluster/hierarchy.py_get_right,1.0,0,0,[],[]
/cluster/hierarchy.py_inconsistent,1.0,6,6,['floor' 'floor' 'zeros' 'asarray' 'zeros' 'float64'],"['numeric.floor' 'array_api._elementwise_functions.floor'
 'pdarraycreation.zeros' 'array_api._creation_functions.asarray'
 'array_api._creation_functions.zeros' 'dtypes.float64']"
/cluster/hierarchy.py_int_floor,1.0,0,0,[],[]
/cluster/hierarchy.py_is_isomorphic,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/hierarchy.py_is_leaf,1.0,0,0,[],[]
/cluster/hierarchy.py_is_monotonic,1.0,0,0,[],[]
/cluster/hierarchy.py_is_valid_im,1.0,0,0,[],[]
/cluster/hierarchy.py_is_valid_linkage,1.0,0,0,[],[]
/cluster/hierarchy.py_leaders,1.0,4,4,['asarray' 'zeros' 'int32' 'zeros'],"['array_api._creation_functions.asarray'
 'array_api._creation_functions.zeros' 'dtypes.int32'
 'pdarraycreation.zeros']"
/cluster/hierarchy.py_leaves_list,1.0,3,3,['asarray' 'zeros' 'zeros'],"['array_api._creation_functions.asarray' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros']"
/cluster/hierarchy.py_linkage,0.33,3,1,['allclose' 'asarray' 'diag'],['array_api._creation_functions.asarray']
/cluster/hierarchy.py_maxRstat,1.0,3,3,['asarray' 'zeros' 'zeros'],"['array_api._creation_functions.asarray' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros']"
/cluster/hierarchy.py_maxdists,1.0,3,3,['zeros' 'asarray' 'zeros'],"['pdarraycreation.zeros' 'array_api._creation_functions.asarray'
 'array_api._creation_functions.zeros']"
/cluster/hierarchy.py_maxinconsts,1.0,3,3,['zeros' 'zeros' 'asarray'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'array_api._creation_functions.asarray']"
/cluster/hierarchy.py_median,1.0,0,0,[],[]
/cluster/hierarchy.py_num_obs_linkage,1.0,0,0,[],[]
/cluster/hierarchy.py_optimal_leaf_ordering,0.5,6,3,['asarray' 'allclose' 'diag' 'all' 'all' 'random.default_rng'],"['array_api._creation_functions.asarray' 'pdarrayclass.all'
 'array_api._utility_functions.all']"
/cluster/hierarchy.py_set_link_color_palette,1.0,1,1,['array'],['pdarraycreation.array']
/cluster/hierarchy.py_single,1.0,0,0,[],[]
/cluster/hierarchy.py_to_mlab_linkage,1.0,0,0,[],[]
/cluster/hierarchy.py_to_tree,0.0,1,0,['random.default_rng'],[]
/cluster/hierarchy.py_ward,1.0,0,0,[],[]
/cluster/hierarchy.py_weighted,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_generate_random_token,0.75,4,3,['arange' 'array' 'arange' 'random.RandomState'],"['array_api._creation_functions.arange' 'pdarraycreation.array'
 'pdarraycreation.arange']"
/cluster/tests/test_disjoint_set.py_get_elements,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_add,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_binary_tree,0.67,3,2,['arange' 'arange' 'random.RandomState'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/cluster/tests/test_disjoint_set.py_test_contains,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_element_not_present,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_equal_size_ordering,0.67,3,2,['random.RandomState' 'arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/cluster/tests/test_disjoint_set.py_test_init,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_len,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_linear_union_sequence,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_self_unions,1.0,0,0,[],[]
/cluster/tests/test_disjoint_set.py_test_subsets,0.0,1,0,['random.RandomState'],[]
/cluster/tests/test_hierarchy.py_calculate_maximum_distances,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_calculate_maximum_inconsistencies,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_dendrogram_plot,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_check_fcluster,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_fcluster_maxclust_monocrit,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_fcluster_monocrit,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_fclusterdata,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_inconsistent_tdist,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_is_valid_im_various_size,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_is_valid_linkage_various_size,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_leaves_list_Q,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_linkage_q,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_linkage_tdist,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_linkage_ties,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_maxRstat_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_maxRstat_difrow_linkage,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_check_maxRstat_empty_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_maxRstat_invalid_index,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_maxRstat_one_cluster_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_maxdists_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_check_maxinconsts_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_help_is_isomorphic_randperm,0.5,4,2,['zeros' 'random.permutation' 'zeros' 'random.rand'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/cluster/tests/test_hierarchy.py_test_2x2_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_Heap,1.0,1,1,['array'],['pdarraycreation.array']
/cluster/tests/test_hierarchy.py_test_Q_subtree_pre_order,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_compare_with_trivial,0.0,1,0,['random.RandomState'],[]
/cluster/tests/test_hierarchy.py_test_correspond_2_and_up,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_correspond_4_and_up,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_correspond_4_and_up_2,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_correspond_empty,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_cut_tree,0.5,6,3,['arange' 'random.randn' 'searchsorted' 'arange' 'asarray' 'random.seed'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'array_api._creation_functions.asarray']"
/cluster/tests/test_hierarchy.py_test_dendrogram_colors,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_dendrogram_leaf_colors,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_dendrogram_leaf_colors_zero_dist,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_dendrogram_plot,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_dendrogram_single_linkage_tdist,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_dendrogram_truncate_mode,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_euclidean_linkage_value_error,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_fcluster,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_fcluster_monocrit,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_fclusterdata,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_inconsistent_tdist,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_isomorphic_1,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_isomorphic_2,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_is_isomorphic_3,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_is_isomorphic_4A,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_is_isomorphic_4B,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_is_isomorphic_4C,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_is_isomorphic_5,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_isomorphic_6,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_isomorphic_7,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_is_monotonic_1x4,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_2x4_F,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_2x4_T,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_3x4_F1,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_3x4_F2,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_3x4_F3,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_3x4_T,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_empty,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_tdist_linkage1,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_monotonic_tdist_linkage2,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_4_and_up,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_4_and_up_neg_dist,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_4_and_up_neg_index_left,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_4_and_up_neg_index_right,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_empty,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_int_type,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_valid_im_various_size,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_4_and_up,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_4_and_up_neg_counts,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_4_and_up_neg_dist,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_4_and_up_neg_index_left,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_4_and_up_neg_index_right,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_empty,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_int_type,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_is_valid_linkage_various_size,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_labels_as_array_or_list,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_leaders_single,1.0,2,2,['concatenate' 'concatenate'],['util.concatenate' 'pdarraysetops.concatenate']
/cluster/tests/test_hierarchy.py_test_leaves_list_1x4,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_leaves_list_2x4,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_leaves_list_Q,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_linkage_X,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_linkage_cophenet_tdist_Z,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_linkage_cophenet_tdist_Z_Y,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_linkage_empty_distance_matrix,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/cluster/tests/test_hierarchy.py_test_linkage_non_finite_elements_in_distance_matrix,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_linkage_tdist,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_linkage_ties,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxRstat_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxRstat_difrow_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxRstat_empty_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxRstat_invalid_index,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxRstat_one_cluster_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxdists_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxdists_empty_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxdists_one_cluster_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxinconsts_Q_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxinconsts_difrow_linkage,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_maxinconsts_empty_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_maxinconsts_one_cluster_linkage,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_mlab_linkage_conversion_empty,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_hierarchy.py_test_mlab_linkage_conversion_multiple_rows,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_mlab_linkage_conversion_single_row,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_node_compare,0.0,2,0,['random.seed' 'random.randn'],[]
/cluster/tests/test_hierarchy.py_test_num_obs_linkage_1x4,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_num_obs_linkage_2x4,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_num_obs_linkage_4_and_up,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_num_obs_linkage_empty,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_num_obs_linkage_multi_matrix,0.0,1,0,['random.rand'],[]
/cluster/tests/test_hierarchy.py_test_optimal_leaf_ordering,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_unsupported_uncondensed_distance_matrix_linkage_warning,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_valid_label_size,1.0,0,0,[],[]
/cluster/tests/test_hierarchy.py_test_valid_orientation,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test__vq_invalid_type,1.0,1,1,['array'],['pdarraycreation.array']
/cluster/tests/test_vq.py_test__vq_sametype,1.0,3,3,['array' 'float64' 'float32'],['pdarraycreation.array' 'dtypes.float64' 'dtypes.float32']
/cluster/tests/test_vq.py_test_kmeans2_empty,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans2_high_dim,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans2_init,0.0,1,0,['random.seed'],[]
/cluster/tests/test_vq.py_test_kmeans2_kpp_high_dim,0.5,6,3,['vstack' 'random.seed' 'eye' 'ones' 'ones' 'random.multivariate_normal'],"['array_api._creation_functions.eye' 'array_api._creation_functions.ones'
 'pdarraycreation.ones']"
/cluster/tests/test_vq.py_test_kmeans2_kpp_low_dim,0.0,1,0,['random.seed'],[]
/cluster/tests/test_vq.py_test_kmeans2_rank1,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans2_rank1_2,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans2_simple,0.75,4,3,['concatenate' 'asarray' 'concatenate' 'random.seed'],"['util.concatenate' 'array_api._creation_functions.asarray'
 'pdarraysetops.concatenate']"
/cluster/tests/test_vq.py_test_kmeans_0k,1.0,1,1,['array'],['pdarraycreation.array']
/cluster/tests/test_vq.py_test_kmeans_and_kmeans2_random_seed,0.0,2,0,['random.default_rng' 'random.RandomState'],[]
/cluster/tests/test_vq.py_test_kmeans_diff_convergence,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans_large_thres,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans_lost_cluster,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_kmeans_simple,0.75,4,3,['concatenate' 'random.seed' 'asarray' 'concatenate'],"['util.concatenate' 'array_api._creation_functions.asarray'
 'pdarraysetops.concatenate']"
/cluster/tests/test_vq.py_test_krandinit,0.0,1,0,['random.default_rng'],[]
/cluster/tests/test_vq.py_test_large_features,0.67,3,2,['random.randn' 'float64' 'empty'],['dtypes.float64' 'array_api._creation_functions.empty']
/cluster/tests/test_vq.py_test_py_vq,1.0,3,3,['concatenate' 'concatenate' 'asarray'],"['util.concatenate' 'pdarraysetops.concatenate'
 'array_api._creation_functions.asarray']"
/cluster/tests/test_vq.py_test_vq,1.0,3,3,['concatenate' 'concatenate' 'asarray'],"['util.concatenate' 'pdarraysetops.concatenate'
 'array_api._creation_functions.asarray']"
/cluster/tests/test_vq.py_test_vq_1d,0.0,1,0,['newaxis'],[]
/cluster/tests/test_vq.py_test_vq_large_features,0.0,1,0,['random.rand'],[]
/cluster/tests/test_vq.py_test_vq_large_nfeat,0.5,2,1,['float32' 'random.rand'],['dtypes.float32']
/cluster/tests/test_vq.py_test_whiten,1.0,0,0,[],[]
/cluster/tests/test_vq.py_test_whiten_not_finite,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/tests/test_vq.py_test_whiten_zero_std,1.0,0,0,[],[]
/cluster/vq.py__kmeans,1.0,2,2,['asarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/cluster/vq.py__kpoints,1.0,0,0,[],[]
/cluster/vq.py__kpp,0.5,2,1,['asarray' 'searchsorted'],['array_api._creation_functions.asarray']
/cluster/vq.py__krandinit,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/cluster/vq.py__missing_raise,1.0,0,0,[],[]
/cluster/vq.py__missing_warn,1.0,0,0,[],[]
/cluster/vq.py_kmeans,0.75,4,3,['concatenate' 'random.default_rng' 'array' 'concatenate'],['util.concatenate' 'pdarraycreation.array' 'pdarraysetops.concatenate']
/cluster/vq.py_kmeans2,0.6,5,3,['bincount' 'random.default_rng' 'concatenate' 'asarray' 'concatenate'],"['pdarraysetops.concatenate' 'array_api._creation_functions.asarray'
 'util.concatenate']"
/cluster/vq.py_py_vq,1.0,0,0,[],[]
/cluster/vq.py_vq,1.0,2,2,['array' 'asarray'],['pdarraycreation.array' 'array_api._creation_functions.asarray']
/cluster/vq.py_whiten,1.0,1,1,['array'],['pdarraycreation.array']
/conftest.py__get_mark,1.0,0,0,[],[]
/conftest.py_check_fpu_mode,1.0,0,0,[],[]
/conftest.py_pytest_configure,1.0,0,0,[],[]
/conftest.py_pytest_runtest_setup,0.0,1,0,['intp'],[]
/conftest.py_skip_if_array_api_backend,1.0,0,0,[],[]
/conftest.py_skip_if_array_api_gpu,1.0,0,0,[],[]
/conftest.py_wrapped,1.0,0,0,[],[]
/conftest.py_wrapper,1.0,0,0,[],[]
/constants/_codata.py__check_obsolete,1.0,0,0,[],[]
/constants/_codata.py_find,1.0,0,0,[],[]
/constants/_codata.py_parse_constants_2002to2014,1.0,0,0,[],[]
/constants/_codata.py_parse_constants_2018toXXXX,1.0,0,0,[],[]
/constants/_codata.py_precision,1.0,0,0,[],[]
/constants/_codata.py_unit,1.0,0,0,[],[]
/constants/_codata.py_value,1.0,0,0,[],[]
/constants/_constants.py_convert_temperature,1.0,0,0,[],[]
/constants/codata.py___dir__,1.0,0,0,[],[]
/constants/codata.py___getattr__,1.0,0,0,[],[]
/constants/constants.py___dir__,1.0,0,0,[],[]
/constants/constants.py___getattr__,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_2002_vs_2006,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_basic_lookup,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_basic_table_parse,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_exact_values,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_find,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_find_all,1.0,0,0,[],[]
/constants/tests/test_codata.py_test_find_single,1.0,0,0,[],[]
/constants/tests/test_constants.py_test_convert_temperature,1.0,0,0,[],[]
/datasets/_download_all.py_download_all,1.0,0,0,[],[]
/datasets/_download_all.py_main,1.0,0,0,[],[]
/datasets/_fetchers.py_ascent,1.0,0,0,[],[]
/datasets/_fetchers.py_electrocardiogram,1.0,3,3,['arange' 'uint16' 'arange'],"['array_api._creation_functions.arange' 'dtypes.uint16'
 'pdarraycreation.arange']"
/datasets/_fetchers.py_face,1.0,0,0,[],[]
/datasets/_fetchers.py_fetch_data,1.0,0,0,[],[]
/datasets/_utils.py__clear_cache,1.0,0,0,[],[]
/datasets/_utils.py_clear_cache,1.0,0,0,[],[]
/datasets/tests/test_data.py__has_hash,1.0,0,0,[],[]
/datasets/tests/test_data.py_data0,1.0,0,0,[],[]
/datasets/tests/test_data.py_data1,1.0,0,0,[],[]
/datasets/tests/test_data.py_data2,1.0,0,0,[],[]
/datasets/tests/test_data.py_data4,1.0,0,0,[],[]
/datasets/tests/test_data.py_data5,1.0,0,0,[],[]
/datasets/tests/test_data.py_test_ascent,1.0,0,0,[],[]
/datasets/tests/test_data.py_test_clear_cache,1.0,0,0,[],[]
/datasets/tests/test_data.py_test_download_all,1.0,0,0,[],[]
/datasets/tests/test_data.py_test_electrocardiogram,1.0,0,0,[],[]
/datasets/tests/test_data.py_test_existence_all,1.0,0,0,[],[]
/datasets/tests/test_data.py_test_face,1.0,0,0,[],[]
/fft/_backend.py___ua_function__,1.0,0,0,[],[]
/fft/_backend.py__backend_from_arg,1.0,0,0,[],[]
/fft/_backend.py_register_backend,1.0,0,0,[],[]
/fft/_backend.py_set_backend,1.0,0,0,[],[]
/fft/_backend.py_set_global_backend,1.0,0,0,[],[]
/fft/_backend.py_skip_backend,1.0,0,0,[],[]
/fft/_basic.py__dispatch,1.0,0,0,[],[]
/fft/_basic.py__x_replacer,1.0,0,0,[],[]
/fft/_basic.py_fft,0.8,10,8,['exp' 'arange' 'pi' 'arange' 'sin' 'sin' 'exp' 'ndarray' 'sum' 'sum'],"['array_api._elementwise_functions.exp'
 'array_api._creation_functions.arange' 'pdarraycreation.arange'
 'numeric.sin' 'array_api._elementwise_functions.sin' 'numeric.exp'
 'array_api._statistical_functions.sum' 'pdarrayclass.sum']"
/fft/_basic.py_fft2,0.0,2,0,['mgrid' 'ndarray'],[]
/fft/_basic.py_fftn,0.64,14,9,"['abs' 'cos' 'mgrid' 'pi' 'arange' 'log' 'sin' 'sin' 'log' 'cos' 'arange'
 'ndarray' 'random.default_rng' 'meshgrid']","['array_api._elementwise_functions.cos'
 'array_api._creation_functions.arange'
 'array_api._elementwise_functions.log'
 'array_api._elementwise_functions.sin' 'numeric.sin' 'numeric.log'
 'numeric.cos' 'pdarraycreation.arange'
 'array_api._creation_functions.meshgrid']"
