,index,function_np,total_np_calls,num_pandas_funs_used_by,used_by_pandas,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
925,1274,ma.setxor1d,,,,setxor1d,numpy.ma.setxor1d,https://numpy.org/doc/stable/reference/generated/numpy.ma.setxor1d.html,arkouda.pdarraysetops.setxor1d,pdarraysetops.setxor1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.setxor1d,True
926,1275,setxor1d,,,,setxor1d,numpy.setxor1d,https://numpy.org/doc/stable/reference/generated/numpy.setxor1d.html,arkouda.pdarraysetops.setxor1d,pdarraysetops.setxor1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.setxor1d,True
927,1276,ma.stack,,,,stack,numpy.ma.stack,https://numpy.org/doc/stable/reference/generated/numpy.ma.stack.html,arkouda.array_api._manipulation_functions.stack,array_api._manipulation_functions.stack,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.stack,True
928,1277,stack,,,,stack,numpy.stack,https://numpy.org/doc/stable/reference/generated/numpy.stack.html,arkouda.array_api._manipulation_functions.stack,array_api._manipulation_functions.stack,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.stack,True
929,1278,ma.union1d,,,,union1d,numpy.ma.union1d,https://numpy.org/doc/stable/reference/generated/numpy.ma.union1d.html,arkouda.pdarraysetops.union1d,pdarraysetops.union1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.union1d,True
930,1279,union1d,,,,union1d,numpy.union1d,https://numpy.org/doc/stable/reference/generated/numpy.union1d.html,arkouda.pdarraysetops.union1d,pdarraysetops.union1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.union1d,True
931,1280,ma.unique,,,,unique,numpy.ma.unique,https://numpy.org/doc/stable/reference/generated/numpy.ma.unique.html,arkouda.categorical.Categorical.unique,categorical.Categorical.unique,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.categorical.Categorical.unique,True
932,1281,ma.unique,,,,unique,numpy.ma.unique,https://numpy.org/doc/stable/reference/generated/numpy.ma.unique.html,arkouda.groupbyclass.unique,groupbyclass.unique,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.groupbyclass.unique,True
933,1282,ma.vander,,,,vander,numpy.ma.vander,https://numpy.org/doc/stable/reference/generated/numpy.ma.vander.html,,,,False
934,1283,vander,,,,vander,numpy.vander,https://numpy.org/doc/stable/reference/generated/numpy.vander.html,,,,False
935,1284,ma.vstack,,,,vstack,numpy.ma.vstack,https://numpy.org/doc/stable/reference/generated/numpy.ma.vstack.html,,,,False
936,1285,ma.where,,,,where,numpy.ma.where,https://numpy.org/doc/stable/reference/generated/numpy.ma.where.html,arkouda.numeric.where,numeric.where,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.where,True
937,1286,ma.where,,,,where,numpy.ma.where,https://numpy.org/doc/stable/reference/generated/numpy.ma.where.html,arkouda.array_api._searching_functions.where,array_api._searching_functions.where,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.where,True
938,1287,matlib.zeros,,,,zeros,numpy.matlib.zeros,https://numpy.org/doc/stable/reference/generated/numpy.matlib.zeros.html,arkouda.pdarraycreation.zeros,pdarraycreation.zeros,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.zeros,True
939,1288,matlib.zeros,,,,zeros,numpy.matlib.zeros,https://numpy.org/doc/stable/reference/generated/numpy.matlib.zeros.html,arkouda.array_api._creation_functions.zeros,array_api._creation_functions.zeros,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.zeros,True
940,1289,ma.zeros_like,,,,zeros_like,numpy.ma.zeros_like,https://numpy.org/doc/stable/reference/generated/numpy.ma.zeros_like.html,arkouda.pdarraycreation.zeros_like,pdarraycreation.zeros_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.zeros_like,True
941,1290,ma.zeros_like,,,,zeros_like,numpy.ma.zeros_like,https://numpy.org/doc/stable/reference/generated/numpy.ma.zeros_like.html,arkouda.array_api._creation_functions.zeros_like,array_api._creation_functions.zeros_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.zeros_like,True
942,1291,mask_indices,,,,mask_indices,numpy.mask_indices,https://numpy.org/doc/stable/reference/generated/numpy.mask_indices.html,,,,False
943,1292,mat,,,,mat,numpy.mat,https://numpy.org/doc/stable/reference/generated/numpy.mat.html,,,,False
944,1293,matlib.rand,,,,rand,numpy.matlib.rand,https://numpy.org/doc/stable/reference/generated/numpy.matlib.rand.html,,,,False
945,1294,random.RandomState.rand,,,,rand,numpy.random.RandomState.rand,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.rand.html,,,,False
946,1295,matlib.randn,,,,randn,numpy.matlib.randn,https://numpy.org/doc/stable/reference/generated/numpy.matlib.randn.html,,,,False
947,1296,random.RandomState.randn,,,,randn,numpy.random.RandomState.randn,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.randn.html,,,,False
948,1297,matlib.repmat,,,,repmat,numpy.matlib.repmat,https://numpy.org/doc/stable/reference/generated/numpy.matlib.repmat.html,,,,False
949,1298,matrix.astype,,,,astype,numpy.matrix.astype,https://numpy.org/doc/stable/reference/generated/numpy.matrix.astype.html,arkouda.array_api._data_type_functions.astype,array_api._data_type_functions.astype,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._data_type_functions.astype,True
950,1299,ndarray.astype,,,,astype,numpy.ndarray.astype,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.astype.html,arkouda.array_api._data_type_functions.astype,array_api._data_type_functions.astype,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._data_type_functions.astype,True
951,1300,matrix.byteswap,,,,byteswap,numpy.matrix.byteswap,https://numpy.org/doc/stable/reference/generated/numpy.matrix.byteswap.html,,,,False
952,1301,ndarray.byteswap,,,,byteswap,numpy.ndarray.byteswap,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.byteswap.html,,,,False
953,1302,matrix.dump,,,,dump,numpy.matrix.dump,https://numpy.org/doc/stable/reference/generated/numpy.matrix.dump.html,,,,False
954,1303,ndarray.dump,,,,dump,numpy.ndarray.dump,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.dump.html,,,,False
955,1304,matrix.dumps,,,,dumps,numpy.matrix.dumps,https://numpy.org/doc/stable/reference/generated/numpy.matrix.dumps.html,,,,False
956,1305,ndarray.dumps,,,,dumps,numpy.ndarray.dumps,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.dumps.html,,,,False
957,1306,matrix.fill,,,,fill,numpy.matrix.fill,https://numpy.org/doc/stable/reference/generated/numpy.matrix.fill.html,,,,False
958,1307,ndarray.fill,,,,fill,numpy.ndarray.fill,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.fill.html,,,,False
959,1308,matrix.getA,,,,getA,numpy.matrix.getA,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getA.html,,,,False
960,1309,matrix.getA1,,,,getA1,numpy.matrix.getA1,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getA1.html,,,,False
961,1310,matrix.getfield,,,,getfield,numpy.matrix.getfield,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getfield.html,,,,False
962,1311,ndarray.getfield,,,,getfield,numpy.ndarray.getfield,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.getfield.html,,,,False
963,1312,matrix.getH,,,,getH,numpy.matrix.getH,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getH.html,,,,False
964,1313,matrix.getI,,,,getI,numpy.matrix.getI,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getI.html,,,,False
965,1314,matrix.getT,,,,getT,numpy.matrix.getT,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getT.html,,,,False
966,1315,matrix.item,,,,item,numpy.matrix.item,https://numpy.org/doc/stable/reference/generated/numpy.matrix.item.html,,,,False
967,1316,ndarray.item,,,,item,numpy.ndarray.item,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.item.html,,,,False
968,1317,matrix.itemset,,,,itemset,numpy.matrix.itemset,https://numpy.org/doc/stable/reference/generated/numpy.matrix.itemset.html,,,,False
969,1318,ndarray.itemset,,,,itemset,numpy.ndarray.itemset,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.itemset.html,,,,False
970,1319,matrix.newbyteorder,,,,newbyteorder,numpy.matrix.newbyteorder,https://numpy.org/doc/stable/reference/generated/numpy.matrix.newbyteorder.html,,,,False
971,1320,ndarray.newbyteorder,,,,newbyteorder,numpy.ndarray.newbyteorder,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.newbyteorder.html,,,,False
972,1321,matrix.put,,,,put,numpy.matrix.put,https://numpy.org/doc/stable/reference/generated/numpy.matrix.put.html,,,,False
973,1322,ndarray.put,,,,put,numpy.ndarray.put,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.put.html,,,,False
974,1323,put,,,,put,numpy.put,https://numpy.org/doc/stable/reference/generated/numpy.put.html,,,,False
975,1324,matrix.repeat,,,,repeat,numpy.matrix.repeat,https://numpy.org/doc/stable/reference/generated/numpy.matrix.repeat.html,,,,False
976,1325,ndarray.repeat,,,,repeat,numpy.ndarray.repeat,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.repeat.html,,,,False
977,1326,matrix.searchsorted,,,,searchsorted,numpy.matrix.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.matrix.searchsorted.html,,,,False
978,1327,ndarray.searchsorted,,,,searchsorted,numpy.ndarray.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.searchsorted.html,,,,False
979,1328,matrix.setfield,,,,setfield,numpy.matrix.setfield,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setfield.html,,,,False
980,1329,ndarray.setfield,,,,setfield,numpy.ndarray.setfield,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setfield.html,,,,False
981,1330,matrix.setflags,,,,setflags,numpy.matrix.setflags,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setflags.html,,,,False
982,1331,ndarray.setflags,,,,setflags,numpy.ndarray.setflags,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setflags.html,,,,False
983,1332,matrix.take,,,,take,numpy.matrix.take,https://numpy.org/doc/stable/reference/generated/numpy.matrix.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
984,1333,ndarray.take,,,,take,numpy.ndarray.take,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
985,1334,matrix.tostring,,,,tostring,numpy.matrix.tostring,https://numpy.org/doc/stable/reference/generated/numpy.matrix.tostring.html,,,,False
986,1335,ndarray.tostring,,,,tostring,numpy.ndarray.tostring,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.tostring.html,,,,False
987,1336,matrix.view,,,,view,numpy.matrix.view,https://numpy.org/doc/stable/reference/generated/numpy.matrix.view.html,,,,False
988,1337,ndarray.view,,,,view,numpy.ndarray.view,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.view.html,,,,False
989,1338,maximum_sctype,,,,maximum_sctype,numpy.maximum_sctype,https://numpy.org/doc/stable/reference/generated/numpy.maximum_sctype.html,,,,False
990,1339,memmap,,,,memmap,numpy.memmap,https://numpy.org/doc/stable/reference/generated/numpy.memmap.html,,,,False
991,1340,meshgrid,,,,meshgrid,numpy.meshgrid,https://numpy.org/doc/stable/reference/generated/numpy.meshgrid.html,arkouda.array_api._creation_functions.meshgrid,array_api._creation_functions.meshgrid,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.meshgrid,True
992,1341,mgrid,,,,mgrid,numpy.mgrid,https://numpy.org/doc/stable/reference/generated/numpy.mgrid.html,,,,False
993,1342,mintypecode,,,,mintypecode,numpy.mintypecode,https://numpy.org/doc/stable/reference/generated/numpy.mintypecode.html,,,,False
994,1343,moveaxis,,,,moveaxis,numpy.moveaxis,https://numpy.org/doc/stable/reference/generated/numpy.moveaxis.html,,,,False
995,1344,nanargmax,,,,nanargmax,numpy.nanargmax,https://numpy.org/doc/stable/reference/generated/numpy.nanargmax.html,,,,False
996,1345,nanargmin,,,,nanargmin,numpy.nanargmin,https://numpy.org/doc/stable/reference/generated/numpy.nanargmin.html,,,,False
997,1346,nancumprod,,,,nancumprod,numpy.nancumprod,https://numpy.org/doc/stable/reference/generated/numpy.nancumprod.html,,,,False
998,1347,nancumsum,,,,nancumsum,numpy.nancumsum,https://numpy.org/doc/stable/reference/generated/numpy.nancumsum.html,,,,False
999,1348,nanmean,,,,nanmean,numpy.nanmean,https://numpy.org/doc/stable/reference/generated/numpy.nanmean.html,,,,False
1000,1349,nanpercentile,,,,nanpercentile,numpy.nanpercentile,https://numpy.org/doc/stable/reference/generated/numpy.nanpercentile.html,,,,False
1001,1350,nanquantile,,,,nanquantile,numpy.nanquantile,https://numpy.org/doc/stable/reference/generated/numpy.nanquantile.html,,,,False
1002,1351,nanstd,,,,nanstd,numpy.nanstd,https://numpy.org/doc/stable/reference/generated/numpy.nanstd.html,,,,False
1003,1352,nanvar,,,,nanvar,numpy.nanvar,https://numpy.org/doc/stable/reference/generated/numpy.nanvar.html,,,,False
1004,1353,ndarray.__abs__,,,,__abs__,numpy.ndarray.__abs__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__abs__.html,,,,False
1005,1354,ndarray.__add__,,,,__add__,numpy.ndarray.__add__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__add__.html,,,,False
1006,1355,ndarray.__and__,,,,__and__,numpy.ndarray.__and__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__and__.html,,,,False
1007,1356,ndarray.__array__,,,,__array__,numpy.ndarray.__array__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__array__.html,,,,False
1008,1357,ndarray.__bool__,,,,__bool__,numpy.ndarray.__bool__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__bool__.html,,,,False
1009,1358,ndarray.__class_getitem__,,,,__class_getitem__,numpy.ndarray.__class_getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__class_getitem__.html,,,,False
1010,1359,ndarray.__complex__,,,,__complex__,numpy.ndarray.__complex__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__complex__.html,,,,False
1011,1360,ndarray.__contains__,,,,__contains__,numpy.ndarray.__contains__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__contains__.html,,,,False
1012,1361,ndarray.__copy__,,,,__copy__,numpy.ndarray.__copy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__copy__.html,,,,False
1013,1362,ndarray.__deepcopy__,,,,__deepcopy__,numpy.ndarray.__deepcopy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__deepcopy__.html,,,,False
1014,1363,ndarray.__divmod__,,,,__divmod__,numpy.ndarray.__divmod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__divmod__.html,,,,False
1015,1364,ndarray.__eq__,,,,__eq__,numpy.ndarray.__eq__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__eq__.html,,,,False
1016,1365,ndarray.__float__,,,,__float__,numpy.ndarray.__float__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__float__.html,,,,False
1017,1366,ndarray.__floordiv__,,,,__floordiv__,numpy.ndarray.__floordiv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__floordiv__.html,,,,False
1018,1367,ndarray.__ge__,,,,__ge__,numpy.ndarray.__ge__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ge__.html,,,,False
1019,1368,ndarray.__getitem__,,,,__getitem__,numpy.ndarray.__getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__getitem__.html,,,,False
1020,1369,ndarray.__gt__,,,,__gt__,numpy.ndarray.__gt__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__gt__.html,,,,False
1021,1370,ndarray.__iadd__,,,,__iadd__,numpy.ndarray.__iadd__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__iadd__.html,,,,False
1022,1371,ndarray.__iand__,,,,__iand__,numpy.ndarray.__iand__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__iand__.html,,,,False
1023,1372,ndarray.__ifloordiv__,,,,__ifloordiv__,numpy.ndarray.__ifloordiv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ifloordiv__.html,,,,False
1024,1373,ndarray.__ilshift__,,,,__ilshift__,numpy.ndarray.__ilshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ilshift__.html,,,,False
1025,1374,ndarray.__imod__,,,,__imod__,numpy.ndarray.__imod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__imod__.html,,,,False
1026,1375,ndarray.__imul__,,,,__imul__,numpy.ndarray.__imul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__imul__.html,,,,False
1027,1376,ndarray.__int__,,,,__int__,numpy.ndarray.__int__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__int__.html,,,,False
1028,1377,ndarray.__invert__,,,,__invert__,numpy.ndarray.__invert__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__invert__.html,,,,False
