,index,function_np,total_np_calls,num_statsmodels_funs_used_by,used_by_statsmodels,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
515,864,ma.choose,,,,choose,numpy.ma.choose,https://numpy.org/doc/stable/reference/generated/numpy.ma.choose.html,,,,False
516,865,matrix.choose,,,,choose,numpy.matrix.choose,https://numpy.org/doc/stable/reference/generated/numpy.matrix.choose.html,,,,False
517,866,ndarray.choose,,,,choose,numpy.ndarray.choose,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.choose.html,,,,False
518,867,ma.clip,,,,clip,numpy.ma.clip,https://numpy.org/doc/stable/reference/generated/numpy.ma.clip.html,,,,False
519,868,ma.MaskedArray.clip,,,,clip,numpy.ma.MaskedArray.clip,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.clip.html,,,,False
520,869,matrix.clip,,,,clip,numpy.matrix.clip,https://numpy.org/doc/stable/reference/generated/numpy.matrix.clip.html,,,,False
521,870,ndarray.clip,,,,clip,numpy.ndarray.clip,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.clip.html,,,,False
522,871,clongdouble,,,,clongdouble,numpy.clongdouble,https://numpy.org/doc/stable/reference/generated/numpy.clongdouble.html,,,,False
523,872,clongfloat,,,,clongfloat,numpy.clongfloat,https://numpy.org/doc/stable/reference/generated/numpy.clongfloat.html,,,,False
524,873,ma.column_stack,,,,column_stack,numpy.ma.column_stack,https://numpy.org/doc/stable/reference/generated/numpy.ma.column_stack.html,,,,False
525,874,complex_,,,,complex_,numpy.complex_,https://numpy.org/doc/stable/reference/generated/numpy.complex_.html,,,,False
526,875,complex192,,,,complex192,numpy.complex192,https://numpy.org/doc/stable/reference/generated/numpy.complex192.html,,,,False
527,876,complex256,,,,complex256,numpy.complex256,https://numpy.org/doc/stable/reference/generated/numpy.complex256.html,,,,False
528,877,compress,,,,compress,numpy.compress,https://numpy.org/doc/stable/reference/generated/numpy.compress.html,,,,False
529,878,matrix.compress,,,,compress,numpy.matrix.compress,https://numpy.org/doc/stable/reference/generated/numpy.matrix.compress.html,,,,False
530,879,ndarray.compress,,,,compress,numpy.ndarray.compress,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.compress.html,,,,False
531,880,ma.concatenate,,,,concatenate,numpy.ma.concatenate,https://numpy.org/doc/stable/reference/generated/numpy.ma.concatenate.html,arkouda.util.concatenate,util.concatenate,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.util.concatenate,True
532,881,ma.concatenate,,,,concatenate,numpy.ma.concatenate,https://numpy.org/doc/stable/reference/generated/numpy.ma.concatenate.html,arkouda.pdarraysetops.concatenate,pdarraysetops.concatenate,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.concatenate,True
533,882,conj,,,,conj,numpy.conj,https://numpy.org/doc/stable/reference/generated/numpy.conj.html,arkouda.array_api._elementwise_functions.conj,array_api._elementwise_functions.conj,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.conj,True
534,883,matrix.conj,,,,conj,numpy.matrix.conj,https://numpy.org/doc/stable/reference/generated/numpy.matrix.conj.html,arkouda.array_api._elementwise_functions.conj,array_api._elementwise_functions.conj,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.conj,True
