,index,function_np,total_np_calls,num_scipy_funs_used_by,used_by_scipy,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
453,802,geterr,1.0,1.0,True,geterr,numpy.geterr,https://numpy.org/doc/stable/reference/generated/numpy.geterr.html,,,,False
454,803,half,1.0,1.0,True,float16,numpy.half / numpy.float16,https://numpy.org/doc/stable/reference/generated/numpy.half / numpy.float16.html,,,,False
455,804,intersect1d,1.0,1.0,True,intersect1d,numpy.intersect1d,https://numpy.org/doc/stable/reference/generated/numpy.intersect1d.html,arkouda.pdarraysetops.intersect1d,pdarraysetops.intersect1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.intersect1d,True
456,805,invert,1.0,1.0,True,invert,numpy.invert,https://numpy.org/doc/stable/reference/generated/numpy.invert.html,,,,False
457,806,lcm,1.0,1.0,True,lcm,numpy.lcm,https://numpy.org/doc/stable/reference/generated/numpy.lcm.html,,,,False
458,807,linalg.eigvals,1.0,1.0,True,eigvals,numpy.linalg.eigvals,https://numpy.org/doc/stable/reference/generated/numpy.linalg.eigvals.html,,,,False
459,808,linalg.pinv,1.0,1.0,True,pinv,numpy.linalg.pinv,https://numpy.org/doc/stable/reference/generated/numpy.linalg.pinv.html,,,,False
460,809,logical_and.reduce,1.0,1.0,True,,,,,,,
461,810,logical_or.reduce,1.0,1.0,True,,,,,,,
462,811,longlong,1.0,1.0,True,longlong,numpy.longlong,https://numpy.org/doc/stable/reference/generated/numpy.longlong.html,,,,False
463,812,ma.count,1.0,1.0,True,count,numpy.ma.count,https://numpy.org/doc/stable/reference/generated/numpy.ma.count.html,arkouda.groupbyclass.GroupBy.count,groupbyclass.GroupBy.count,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.groupbyclass.GroupBy.count,True
464,813,ma.getmaskarray,1.0,1.0,True,getmaskarray,numpy.ma.getmaskarray,https://numpy.org/doc/stable/reference/generated/numpy.ma.getmaskarray.html,,,,False
465,814,ma.masked,1.0,1.0,True,,,,,,,
466,815,ma.masked_equal,1.0,1.0,True,masked_equal,numpy.ma.masked_equal,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_equal.html,,,,False
467,816,ma.where,1.0,1.0,True,where,numpy.ma.where,https://numpy.org/doc/stable/reference/generated/numpy.ma.where.html,arkouda.numeric.where,numeric.where,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.where,True
468,817,ma.where,1.0,1.0,True,where,numpy.ma.where,https://numpy.org/doc/stable/reference/generated/numpy.ma.where.html,arkouda.array_api._searching_functions.where,array_api._searching_functions.where,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.where,True
469,818,minimum.accumulate,1.0,1.0,True,,,,,,,
470,819,multiply.reduce,1.0,1.0,True,,,,,,,
471,820,nanpercentile,1.0,1.0,True,nanpercentile,numpy.nanpercentile,https://numpy.org/doc/stable/reference/generated/numpy.nanpercentile.html,,,,False
472,821,nanstd,1.0,1.0,True,nanstd,numpy.nanstd,https://numpy.org/doc/stable/reference/generated/numpy.nanstd.html,,,,False
473,822,nansum,1.0,1.0,True,nansum,numpy.nansum,https://numpy.org/doc/stable/reference/generated/numpy.nansum.html,,,,False
474,823,nanvar,1.0,1.0,True,nanvar,numpy.nanvar,https://numpy.org/doc/stable/reference/generated/numpy.nanvar.html,,,,False
475,824,nextafter.reduce,1.0,1.0,True,,,,,,,
476,825,poly1d.__call__,1.0,1.0,True,,,,,,,
477,826,polysub,1.0,1.0,True,polysub,numpy.polysub,https://numpy.org/doc/stable/reference/generated/numpy.polysub.html,,,,False
478,827,quantile,1.0,1.0,True,quantile,numpy.quantile,https://numpy.org/doc/stable/reference/generated/numpy.quantile.html,,,,False
479,828,random.PCG64,1.0,1.0,True,PCG64,numpy.random.PCG64,https://numpy.org/doc/stable/reference/generated/numpy.random.PCG64.html,,,,False
480,829,random.lognormal,1.0,1.0,True,lognormal,numpy.random.lognormal,https://numpy.org/doc/stable/reference/generated/numpy.random.lognormal.html,,,,False
481,830,random.rayleigh,1.0,1.0,True,rayleigh,numpy.random.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.rayleigh.html,,,,False
482,831,random.standard_cauchy,1.0,1.0,True,standard_cauchy,numpy.random.standard_cauchy,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_cauchy.html,,,,False
483,832,random.standard_normal,1.0,1.0,True,standard_normal,numpy.random.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
484,833,record,1.0,1.0,True,,,,,,,
485,834,remainder,1.0,1.0,True,remainder,numpy.remainder,https://numpy.org/doc/stable/reference/generated/numpy.remainder.html,arkouda.array_api._elementwise_functions.remainder,array_api._elementwise_functions.remainder,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.remainder,True
486,835,rint,1.0,1.0,True,rint,numpy.rint,https://numpy.org/doc/stable/reference/generated/numpy.rint.html,,,,False
487,836,savez,1.0,1.0,True,savez,numpy.savez,https://numpy.org/doc/stable/reference/generated/numpy.savez.html,,,,False
488,837,setdiff1d,1.0,1.0,True,setdiff1d,numpy.setdiff1d,https://numpy.org/doc/stable/reference/generated/numpy.setdiff1d.html,arkouda.pdarraysetops.setdiff1d,pdarraysetops.setdiff1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.setdiff1d,True
489,838,subtract,1.0,1.0,True,subtract,numpy.subtract,https://numpy.org/doc/stable/reference/generated/numpy.subtract.html,arkouda.array_api._elementwise_functions.subtract,array_api._elementwise_functions.subtract,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.subtract,True
490,839,testing.assert_,1.0,1.0,True,assert_,numpy.testing.assert_,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_.html,,,,False
491,840,testing.assert_almost_equal,1.0,1.0,True,assert_almost_equal,numpy.testing.assert_almost_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_almost_equal.html,,,,False
492,841,testing.assert_warns,1.0,1.0,True,assert_warns,numpy.testing.assert_warns,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_warns.html,,,,False
493,842,tri,1.0,1.0,True,tri,numpy.tri,https://numpy.org/doc/stable/reference/generated/numpy.tri.html,,,,False
494,843,tril_indices_from,1.0,1.0,True,tril_indices_from,numpy.tril_indices_from,https://numpy.org/doc/stable/reference/generated/numpy.tril_indices_from.html,,,,False
495,844,ubyte,1.0,1.0,True,ubyte,numpy.ubyte,https://numpy.org/doc/stable/reference/generated/numpy.ubyte.html,,,,False
496,845,uintp,1.0,1.0,True,uintp,numpy.uintp,https://numpy.org/doc/stable/reference/generated/numpy.uintp.html,,,,False
497,846,char.add,,,,add,numpy.char.add,https://numpy.org/doc/stable/reference/generated/numpy.char.add.html,arkouda.array_api._elementwise_functions.add,array_api._elementwise_functions.add,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.add,True
498,847,ma.all,,,,all,numpy.ma.all,https://numpy.org/doc/stable/reference/generated/numpy.ma.all.html,arkouda.pdarrayclass.all,pdarrayclass.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.all,True
499,848,ma.all,,,,all,numpy.ma.all,https://numpy.org/doc/stable/reference/generated/numpy.ma.all.html,arkouda.array_api._utility_functions.all,array_api._utility_functions.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.all,True
500,849,ma.MaskedArray.all,,,,all,numpy.ma.MaskedArray.all,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.all.html,arkouda.pdarrayclass.all,pdarrayclass.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.all,True
501,850,ma.MaskedArray.all,,,,all,numpy.ma.MaskedArray.all,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.all.html,arkouda.array_api._utility_functions.all,array_api._utility_functions.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.all,True
502,851,matrix.all,,,,all,numpy.matrix.all,https://numpy.org/doc/stable/reference/generated/numpy.matrix.all.html,arkouda.pdarrayclass.all,pdarrayclass.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.all,True
503,852,matrix.all,,,,all,numpy.matrix.all,https://numpy.org/doc/stable/reference/generated/numpy.matrix.all.html,arkouda.array_api._utility_functions.all,array_api._utility_functions.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.all,True
504,853,ndarray.all,,,,all,numpy.ndarray.all,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.all.html,arkouda.pdarrayclass.all,pdarrayclass.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.all,True
505,854,ndarray.all,,,,all,numpy.ndarray.all,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.all.html,arkouda.array_api._utility_functions.all,array_api._utility_functions.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.all,True
506,855,ma.allclose,,,,allclose,numpy.ma.allclose,https://numpy.org/doc/stable/reference/generated/numpy.ma.allclose.html,,,,False
507,856,ma.any,,,,any,numpy.ma.any,https://numpy.org/doc/stable/reference/generated/numpy.ma.any.html,arkouda.pdarrayclass.any,pdarrayclass.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.any,True
508,857,ma.any,,,,any,numpy.ma.any,https://numpy.org/doc/stable/reference/generated/numpy.ma.any.html,arkouda.array_api._utility_functions.any,array_api._utility_functions.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.any,True
509,858,ma.MaskedArray.any,,,,any,numpy.ma.MaskedArray.any,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.any.html,arkouda.pdarrayclass.any,pdarrayclass.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.any,True
510,859,ma.MaskedArray.any,,,,any,numpy.ma.MaskedArray.any,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.any.html,arkouda.array_api._utility_functions.any,array_api._utility_functions.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.any,True
511,860,matrix.any,,,,any,numpy.matrix.any,https://numpy.org/doc/stable/reference/generated/numpy.matrix.any.html,arkouda.pdarrayclass.any,pdarrayclass.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.any,True
512,861,matrix.any,,,,any,numpy.matrix.any,https://numpy.org/doc/stable/reference/generated/numpy.matrix.any.html,arkouda.array_api._utility_functions.any,array_api._utility_functions.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.any,True
513,862,ndarray.any,,,,any,numpy.ndarray.any,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.any.html,arkouda.pdarrayclass.any,pdarrayclass.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.any,True
514,863,ndarray.any,,,,any,numpy.ndarray.any,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.any.html,arkouda.array_api._utility_functions.any,array_api._utility_functions.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.any,True
515,864,ma.append,,,,append,numpy.ma.append,https://numpy.org/doc/stable/reference/generated/numpy.ma.append.html,,,,False
516,865,ma.apply_along_axis,,,,apply_along_axis,numpy.ma.apply_along_axis,https://numpy.org/doc/stable/reference/generated/numpy.ma.apply_along_axis.html,,,,False
517,866,ma.apply_over_axes,,,,apply_over_axes,numpy.ma.apply_over_axes,https://numpy.org/doc/stable/reference/generated/numpy.ma.apply_over_axes.html,,,,False
518,867,ma.arange,,,,arange,numpy.ma.arange,https://numpy.org/doc/stable/reference/generated/numpy.ma.arange.html,arkouda.pdarraycreation.arange,pdarraycreation.arange,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.arange,True
519,868,ma.arange,,,,arange,numpy.ma.arange,https://numpy.org/doc/stable/reference/generated/numpy.ma.arange.html,arkouda.array_api._creation_functions.arange,array_api._creation_functions.arange,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.arange,True
520,869,emath.arccos,,,,arccos,numpy.emath.arccos,https://numpy.org/doc/stable/reference/generated/numpy.emath.arccos.html,arkouda.numeric.arccos,numeric.arccos,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.arccos,True
521,870,emath.arcsin,,,,arcsin,numpy.emath.arcsin,https://numpy.org/doc/stable/reference/generated/numpy.emath.arcsin.html,arkouda.numeric.arcsin,numeric.arcsin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.arcsin,True
522,871,emath.arctanh,,,,arctanh,numpy.emath.arctanh,https://numpy.org/doc/stable/reference/generated/numpy.emath.arctanh.html,arkouda.numeric.arctanh,numeric.arctanh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.arctanh,True
523,872,ma.argmax,,,,argmax,numpy.ma.argmax,https://numpy.org/doc/stable/reference/generated/numpy.ma.argmax.html,arkouda.pdarrayclass.argmax,pdarrayclass.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmax,True
524,873,ma.argmax,,,,argmax,numpy.ma.argmax,https://numpy.org/doc/stable/reference/generated/numpy.ma.argmax.html,arkouda.array_api._searching_functions.argmax,array_api._searching_functions.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmax,True
525,874,ma.MaskedArray.argmax,,,,argmax,numpy.ma.MaskedArray.argmax,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.argmax.html,arkouda.pdarrayclass.argmax,pdarrayclass.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmax,True
526,875,ma.MaskedArray.argmax,,,,argmax,numpy.ma.MaskedArray.argmax,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.argmax.html,arkouda.array_api._searching_functions.argmax,array_api._searching_functions.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmax,True
527,876,matrix.argmax,,,,argmax,numpy.matrix.argmax,https://numpy.org/doc/stable/reference/generated/numpy.matrix.argmax.html,arkouda.pdarrayclass.argmax,pdarrayclass.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmax,True
528,877,matrix.argmax,,,,argmax,numpy.matrix.argmax,https://numpy.org/doc/stable/reference/generated/numpy.matrix.argmax.html,arkouda.array_api._searching_functions.argmax,array_api._searching_functions.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmax,True
529,878,ndarray.argmax,,,,argmax,numpy.ndarray.argmax,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.argmax.html,arkouda.pdarrayclass.argmax,pdarrayclass.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmax,True
530,879,ndarray.argmax,,,,argmax,numpy.ndarray.argmax,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.argmax.html,arkouda.array_api._searching_functions.argmax,array_api._searching_functions.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmax,True
531,880,ma.argmin,,,,argmin,numpy.ma.argmin,https://numpy.org/doc/stable/reference/generated/numpy.ma.argmin.html,arkouda.pdarrayclass.argmin,pdarrayclass.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmin,True
532,881,ma.argmin,,,,argmin,numpy.ma.argmin,https://numpy.org/doc/stable/reference/generated/numpy.ma.argmin.html,arkouda.array_api._searching_functions.argmin,array_api._searching_functions.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmin,True
533,882,ma.MaskedArray.argmin,,,,argmin,numpy.ma.MaskedArray.argmin,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.argmin.html,arkouda.pdarrayclass.argmin,pdarrayclass.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmin,True
534,883,ma.MaskedArray.argmin,,,,argmin,numpy.ma.MaskedArray.argmin,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.argmin.html,arkouda.array_api._searching_functions.argmin,array_api._searching_functions.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmin,True
535,884,matrix.argmin,,,,argmin,numpy.matrix.argmin,https://numpy.org/doc/stable/reference/generated/numpy.matrix.argmin.html,arkouda.pdarrayclass.argmin,pdarrayclass.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmin,True
536,885,matrix.argmin,,,,argmin,numpy.matrix.argmin,https://numpy.org/doc/stable/reference/generated/numpy.matrix.argmin.html,arkouda.array_api._searching_functions.argmin,array_api._searching_functions.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmin,True
