,index,function_np,total_np_calls,num_nltk_funs_used_by,used_by_nltk,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
860,860,matmul,,,,matmul,numpy.matmul,https://numpy.org/doc/stable/reference/generated/numpy.matmul.html,arkouda.array_api.linalg.matmul,array_api.linalg.matmul,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api.linalg.matmul,True
861,861,matrix,,,,matrix,numpy.matrix,https://numpy.org/doc/stable/reference/generated/numpy.matrix.html,,,,False
862,862,matrix.astype,,,,astype,numpy.matrix.astype,https://numpy.org/doc/stable/reference/generated/numpy.matrix.astype.html,arkouda.array_api._data_type_functions.astype,array_api._data_type_functions.astype,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._data_type_functions.astype,True
863,863,ndarray.astype,,,,astype,numpy.ndarray.astype,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.astype.html,arkouda.array_api._data_type_functions.astype,array_api._data_type_functions.astype,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._data_type_functions.astype,True
864,864,matrix.byteswap,,,,byteswap,numpy.matrix.byteswap,https://numpy.org/doc/stable/reference/generated/numpy.matrix.byteswap.html,,,,False
865,865,ndarray.byteswap,,,,byteswap,numpy.ndarray.byteswap,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.byteswap.html,,,,False
866,866,matrix.dump,,,,dump,numpy.matrix.dump,https://numpy.org/doc/stable/reference/generated/numpy.matrix.dump.html,,,,False
867,867,ndarray.dump,,,,dump,numpy.ndarray.dump,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.dump.html,,,,False
868,868,matrix.dumps,,,,dumps,numpy.matrix.dumps,https://numpy.org/doc/stable/reference/generated/numpy.matrix.dumps.html,,,,False
869,869,ndarray.dumps,,,,dumps,numpy.ndarray.dumps,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.dumps.html,,,,False
870,870,matrix.fill,,,,fill,numpy.matrix.fill,https://numpy.org/doc/stable/reference/generated/numpy.matrix.fill.html,,,,False
871,871,ndarray.fill,,,,fill,numpy.ndarray.fill,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.fill.html,,,,False
872,872,matrix.getA,,,,getA,numpy.matrix.getA,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getA.html,,,,False
873,873,matrix.getA1,,,,getA1,numpy.matrix.getA1,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getA1.html,,,,False
874,874,matrix.getfield,,,,getfield,numpy.matrix.getfield,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getfield.html,,,,False
875,875,ndarray.getfield,,,,getfield,numpy.ndarray.getfield,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.getfield.html,,,,False
876,876,matrix.getH,,,,getH,numpy.matrix.getH,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getH.html,,,,False
877,877,matrix.getI,,,,getI,numpy.matrix.getI,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getI.html,,,,False
878,878,matrix.getT,,,,getT,numpy.matrix.getT,https://numpy.org/doc/stable/reference/generated/numpy.matrix.getT.html,,,,False
879,879,matrix.item,,,,item,numpy.matrix.item,https://numpy.org/doc/stable/reference/generated/numpy.matrix.item.html,,,,False
880,880,ndarray.item,,,,item,numpy.ndarray.item,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.item.html,,,,False
881,881,matrix.itemset,,,,itemset,numpy.matrix.itemset,https://numpy.org/doc/stable/reference/generated/numpy.matrix.itemset.html,,,,False
882,882,ndarray.itemset,,,,itemset,numpy.ndarray.itemset,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.itemset.html,,,,False
883,883,matrix.newbyteorder,,,,newbyteorder,numpy.matrix.newbyteorder,https://numpy.org/doc/stable/reference/generated/numpy.matrix.newbyteorder.html,,,,False
884,884,ndarray.newbyteorder,,,,newbyteorder,numpy.ndarray.newbyteorder,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.newbyteorder.html,,,,False
885,885,matrix.put,,,,put,numpy.matrix.put,https://numpy.org/doc/stable/reference/generated/numpy.matrix.put.html,,,,False
886,886,ndarray.put,,,,put,numpy.ndarray.put,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.put.html,,,,False
887,887,put,,,,put,numpy.put,https://numpy.org/doc/stable/reference/generated/numpy.put.html,,,,False
888,888,matrix.repeat,,,,repeat,numpy.matrix.repeat,https://numpy.org/doc/stable/reference/generated/numpy.matrix.repeat.html,,,,False
889,889,ndarray.repeat,,,,repeat,numpy.ndarray.repeat,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.repeat.html,,,,False
890,890,repeat,,,,repeat,numpy.repeat,https://numpy.org/doc/stable/reference/generated/numpy.repeat.html,,,,False
891,891,matrix.searchsorted,,,,searchsorted,numpy.matrix.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.matrix.searchsorted.html,,,,False
892,892,ndarray.searchsorted,,,,searchsorted,numpy.ndarray.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.searchsorted.html,,,,False
893,893,searchsorted,,,,searchsorted,numpy.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.searchsorted.html,,,,False
894,894,matrix.setfield,,,,setfield,numpy.matrix.setfield,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setfield.html,,,,False
895,895,ndarray.setfield,,,,setfield,numpy.ndarray.setfield,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setfield.html,,,,False
896,896,matrix.setflags,,,,setflags,numpy.matrix.setflags,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setflags.html,,,,False
897,897,ndarray.setflags,,,,setflags,numpy.ndarray.setflags,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setflags.html,,,,False
898,898,matrix.take,,,,take,numpy.matrix.take,https://numpy.org/doc/stable/reference/generated/numpy.matrix.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
899,899,ndarray.take,,,,take,numpy.ndarray.take,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
900,900,take,,,,take,numpy.take,https://numpy.org/doc/stable/reference/generated/numpy.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
901,901,matrix.tostring,,,,tostring,numpy.matrix.tostring,https://numpy.org/doc/stable/reference/generated/numpy.matrix.tostring.html,,,,False
902,902,ndarray.tostring,,,,tostring,numpy.ndarray.tostring,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.tostring.html,,,,False
903,903,matrix.view,,,,view,numpy.matrix.view,https://numpy.org/doc/stable/reference/generated/numpy.matrix.view.html,,,,False
904,904,ndarray.view,,,,view,numpy.ndarray.view,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.view.html,,,,False
905,905,maximum,,,,maximum,numpy.maximum,https://numpy.org/doc/stable/reference/generated/numpy.maximum.html,,,,False
906,906,maximum_sctype,,,,maximum_sctype,numpy.maximum_sctype,https://numpy.org/doc/stable/reference/generated/numpy.maximum_sctype.html,,,,False
907,907,may_share_memory,,,,may_share_memory,numpy.may_share_memory,https://numpy.org/doc/stable/reference/generated/numpy.may_share_memory.html,,,,False
908,908,memmap,,,,memmap,numpy.memmap,https://numpy.org/doc/stable/reference/generated/numpy.memmap.html,,,,False
909,909,meshgrid,,,,meshgrid,numpy.meshgrid,https://numpy.org/doc/stable/reference/generated/numpy.meshgrid.html,arkouda.array_api._creation_functions.meshgrid,array_api._creation_functions.meshgrid,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.meshgrid,True
910,910,mgrid,,,,mgrid,numpy.mgrid,https://numpy.org/doc/stable/reference/generated/numpy.mgrid.html,,,,False
911,911,min_scalar_type,,,,min_scalar_type,numpy.min_scalar_type,https://numpy.org/doc/stable/reference/generated/numpy.min_scalar_type.html,,,,False
912,912,minimum,,,,minimum,numpy.minimum,https://numpy.org/doc/stable/reference/generated/numpy.minimum.html,,,,False
913,913,mintypecode,,,,mintypecode,numpy.mintypecode,https://numpy.org/doc/stable/reference/generated/numpy.mintypecode.html,,,,False
914,914,modf,,,,modf,numpy.modf,https://numpy.org/doc/stable/reference/generated/numpy.modf.html,,,,False
915,915,moveaxis,,,,moveaxis,numpy.moveaxis,https://numpy.org/doc/stable/reference/generated/numpy.moveaxis.html,,,,False
916,916,nan,,,,nan,numpy.nan,https://numpy.org/doc/stable/reference/generated/numpy.nan.html,,,,False
917,1266,nan_to_num,,,,nan_to_num,numpy.nan_to_num,https://numpy.org/doc/stable/reference/generated/numpy.nan_to_num.html,,,,False
918,1267,nanargmax,,,,nanargmax,numpy.nanargmax,https://numpy.org/doc/stable/reference/generated/numpy.nanargmax.html,,,,False
919,1268,nanargmin,,,,nanargmin,numpy.nanargmin,https://numpy.org/doc/stable/reference/generated/numpy.nanargmin.html,,,,False
920,1269,nancumprod,,,,nancumprod,numpy.nancumprod,https://numpy.org/doc/stable/reference/generated/numpy.nancumprod.html,,,,False
921,1270,nancumsum,,,,nancumsum,numpy.nancumsum,https://numpy.org/doc/stable/reference/generated/numpy.nancumsum.html,,,,False
922,1271,nanmax,,,,nanmax,numpy.nanmax,https://numpy.org/doc/stable/reference/generated/numpy.nanmax.html,,,,False
923,1272,nanmean,,,,nanmean,numpy.nanmean,https://numpy.org/doc/stable/reference/generated/numpy.nanmean.html,,,,False
924,1273,nanmedian,,,,nanmedian,numpy.nanmedian,https://numpy.org/doc/stable/reference/generated/numpy.nanmedian.html,,,,False
925,1274,nanmin,,,,nanmin,numpy.nanmin,https://numpy.org/doc/stable/reference/generated/numpy.nanmin.html,,,,False
926,1275,nanpercentile,,,,nanpercentile,numpy.nanpercentile,https://numpy.org/doc/stable/reference/generated/numpy.nanpercentile.html,,,,False
927,1276,nanprod,,,,nanprod,numpy.nanprod,https://numpy.org/doc/stable/reference/generated/numpy.nanprod.html,,,,False
928,1277,nanquantile,,,,nanquantile,numpy.nanquantile,https://numpy.org/doc/stable/reference/generated/numpy.nanquantile.html,,,,False
929,1278,nanstd,,,,nanstd,numpy.nanstd,https://numpy.org/doc/stable/reference/generated/numpy.nanstd.html,,,,False
930,1279,nansum,,,,nansum,numpy.nansum,https://numpy.org/doc/stable/reference/generated/numpy.nansum.html,,,,False
931,1280,nanvar,,,,nanvar,numpy.nanvar,https://numpy.org/doc/stable/reference/generated/numpy.nanvar.html,,,,False
932,1281,ndarray,,,,ndarray,numpy.ndarray,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.html,,,,False
933,1282,ndarray.__abs__,,,,__abs__,numpy.ndarray.__abs__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__abs__.html,,,,False
934,1283,ndarray.__add__,,,,__add__,numpy.ndarray.__add__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__add__.html,,,,False
935,1284,ndarray.__and__,,,,__and__,numpy.ndarray.__and__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__and__.html,,,,False
936,1285,ndarray.__array__,,,,__array__,numpy.ndarray.__array__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__array__.html,,,,False
937,1286,ndarray.__bool__,,,,__bool__,numpy.ndarray.__bool__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__bool__.html,,,,False
938,1287,ndarray.__class_getitem__,,,,__class_getitem__,numpy.ndarray.__class_getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__class_getitem__.html,,,,False
939,1288,ndarray.__complex__,,,,__complex__,numpy.ndarray.__complex__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__complex__.html,,,,False
940,1289,ndarray.__contains__,,,,__contains__,numpy.ndarray.__contains__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__contains__.html,,,,False
941,1290,ndarray.__copy__,,,,__copy__,numpy.ndarray.__copy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__copy__.html,,,,False
942,1291,ndarray.__deepcopy__,,,,__deepcopy__,numpy.ndarray.__deepcopy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__deepcopy__.html,,,,False
943,1292,ndarray.__divmod__,,,,__divmod__,numpy.ndarray.__divmod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__divmod__.html,,,,False
944,1293,ndarray.__eq__,,,,__eq__,numpy.ndarray.__eq__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__eq__.html,,,,False
945,1294,ndarray.__float__,,,,__float__,numpy.ndarray.__float__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__float__.html,,,,False
